Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
"Chính chủ bán căn 1N + tòa S1 tầng trung view đẹp, NT full, BC hướng ĐN, DT 42,9m2. Giá 2,6 tỷ nét","Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","Gia đình cần chuyển căn rộng hơn nên bán căn 1PN + Diện tích 42.9m² thuộc vị trí toà S1 là toà hoa hậu đẹp nhất trong các toà cạnh khu vui chơi trung tâm hồ điều hoà, hướng Đông Nam cực mát. Nhà mới đẹp 100% vừa hoàn thiện xong giá bán 2.6 tỷ đảm bảo rẻ nhất thị trường hiện tại. Bàn giao: Bàn tủ bếp đầy đủ, nóng lạnh, sàn, thiết bị vệ sinh, điều hoà. Hình ảnh thực tế. Cam kết thông tin chính xác đảm bảo khách hàng qua xem ưng ngay. Nhà mình rất dễ tính có gia lộc cho khách hàng thiện chí. - Mời khách hàng qua xem nhà miễn phí  0962 215 ***",29/10/2024,14/11/2024,"2,6 tỷ","42,9 m²",1 phòng,1 phòng,"Đầy đủ bàn tủ bếp đầy đủ, nóng lạnh, sàn, thiết bị vệ sinh, điều hoà.",N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng.,N/A,N/A,Tin thường,40721456
Bán gấp căn hộ 3N2VS diện tích 76m2 tòa I3 Vinhomes Smart City,"Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","Anh chủ nhà gửi bán ngay căn 3PN2VS, full nội thất CDT, vị trí đẹp toà Imperia, Vinhomes Smart City. - Diện tích thông thủy: 76m². - Căn 3pn + 2vs, các mặt thoáng, phòng có ánh sáng tự nhiên rất thoáng. - Tầng trung đẹp, view đẹp, hướng mát. Nhà mới sạch. Giá bán: 4,550 tỷ có thương lượng. - Liên hệ xem nhà: A Tuấn  0985 273 ***",03/11/2024,13/11/2024,"4,55 tỷ",76 m²,3 phòng,2 phòng,Cơ bản,N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,40991420
"Cần giao dịch nhanh căn studio tòa S401 - DT 31,7m2, giá 1 tỷ 750tr bao phí","Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","Cần giao dịch nhanh căn studio, tòa S401. - Diện tích: TT 31,7m². - Giá: 1,75 tỷ. - View nội khu. - Full nội thất. - Ban công hướng đẹp. Liên hệ: Minh Phượng  0866 833 ***",07/11/2024,22/11/2024,"1,75 tỷ","31,7 m²",Có sổ.,Full nội thất.,N/A,N/A,1 phòng,1 phòng,N/A,N/A,N/A,Tin thường,39780941
"Studio tòa I5 - 32m2, 1.62 tỷ - Imperia Smart City (dt tt 28.4m2) - chính chủ bán cắt lỗ","Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","Mình đăng thông tin chính chủ bán gấp nhà của bố mẹ mình để ông bà về quê. Căn hộ tại tòa I5, chung cư Imperia Smart City -. Căn Studio, DT 32m², dt tt 28.4m², tầng đẹp, view đẹp, nội thất đầy đủ, nhà đang ở. Giá bán 1 tỷ 620tr (có gia lộc). Mình cần bán rất gấp và ở nước ngoài về nên cũng không rõ giá thị trường, nên chào bán giá gốc để nhanh chóng). Liên hệ xem nhà và trao đổi giá cả: A Toan  0967 548 ***",30/10/2024,14/11/2024,"1,62 tỷ","28,4 m²",Sổ đỏ riêng.,N/A,N/A,N/A,1 phòng,1 phòng,N/A,N/A,N/A,Tin thường,39888752
"Chính chủ bán căn 01 toà B chung cư Golden Palace Mễ Trì, Nam Từ Liêm Hà Nội","Dự án Golden Palace, đường Mễ Trì, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","Chính chủ cần bán căn hộ chung cư căn 01 toà B chung cư Golden Palace Mễ Trì, Nam Từ Liêm, Hà Nội. Diện tích 86m², thiết kế 2 phòng ngủ, 1 phòng khách và 1 phòng bếp. Hướng ban công nhìn đường Mễ Trì. Quý anh chị có nhu cầu vui lòng gọi số  0975 318 ***",10/11/2024,25/11/2024,"5,2 tỷ",86 m²,2 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,Đông,2 phòng,Đầy đủ,N/A,N/A,Tin thường,40623985
"Bán gấp mảnh đất 50m2. Xuân Phương, ô tô 7 chỗ đỗ cửa, giá: Hơn 7 tỷ","Đường Xuân Phương, Phường Xuân Phương, Nam Từ Liêm, Hà Nội.","Bán gấp mảnh đất 50m². Xuân Phương, ô tô 7 chỗ đỗ cửa, giá: Hơn 7 tỷ. - Vị trí siêu đẹp, ngõ thông cách mặt phố 40m, ô tô 7 chỗ qua cửa, kinh doanh mọi mặt hàng, khu vực đang phát triển mạnh, gần chợ, gần trường cấp 1 - 2, cao đẳng FPT, Đại Học Đông Á. - Giao thông thuận tiện đi lại kết nối với các tuyến đường lớn, Trịnh Văn Bô, Vành Đai 3.5, QL32, Đại Lộ Thăng Long, Trần Hữu Dực, 10p di chuyển ra trung tâm Mỹ Đình. - Sổ đỏ chính chủ, sẵn sàng giao dịch trong ngày. - Giá: 7,65 tỷ (có TL). - LH:  0961 362 ***  Em Vân (Zalo) để đi xem đất thực tế.",10/11/2024,20/11/2024,"7,65 tỷ",50 m²,N/A,N/A,N/A,N/A,"- Sổ đỏ chính chủ, sẵn sàng giao dịch trong ngày.",N/A,N/A,N/A,N/A,Tin thường,41487837
"Bán nhà dòng tiền Tu Hoàng 130tr/tháng, 100m2, 28 phòng full đồ, 7 tầng th/ máy, mặt ngõ thông ôtô","Đường Tu Hoàng, Phường Phương Canh, Nam Từ Liêm, Hà Nội.","Vị trí: - Nhà có vị trí đắc địa tại đường Tu Hoàng, phố Nhổn, khu vực đang phát triển tại quận Nam Từ Liêm. - Thuận tiện thông thương với các tuyến đường Cầu Diễn, Hồ Tùng Mậu, Trịnh Văn Bô, Mỹ Đình. - Xung quanh nhiều tiện ích, Gần chợ đầu mối minh khai, chợ nhổn, gần trường mầm non, trường cấp 1,2,3, trường Liên cấp. Phenika, và các trường đại học cao đẳng nổi tiếng trong nước như ĐH Công Nghiệp, ĐH fbt. Vv. - Nhà ngõ thông ô tô, địa điểm đông dân và sinh viên, thích hợp kd phòng trọ tuyệt đỉnh. Thiết kế: - Nhà DT 100m² chủ xây tâm huyết, khung cột bê tông chắc chắn. - Nhà mới hiện đại, nội thất full các phòng. - Nhà thiết kế 7 tầng thang máy, với tổng 28 phòng ngủ khép kín, đủ công năng tối ưu, và rất hợp lý. - Nhà hiện tại đang hoạt động kín các phòng, doanh thu đều 130 tr/tháng. Pháp lý: - Sổ đẹp hoa hậu sắn sàng giao dịch. - Chủ nhà thân thiện, và rất thiện trí bán. - Giấy phép PCCC đã đủ chủ mới chỉ về vận hành và thu tiền. LH xem nhà miễn phí 24/7 - Em Việt:  0919 314 ***  và  0987 066 *** . (Chuyên nhà đất quận Nam Bắc Từ Liêm - Cầu Giấy).",10/11/2024,20/11/2024,"20,9 tỷ",100 m²,28 phòng,- Sổ đẹp hoa hậu sắn sàng giao dịch.,N/A,N/A,7 tầng,28 phòng,Đầy đủ.,N/A,N/A,Tin thường,41487831
"Chính chủ nhờ bán liền kề vip Nguyễn Cơ Thạch, 105m2, mặt tiền 7m, vị trí KD đắc địa, 33,5 tỷ","Dự án Mỹ Đình I, Đường Nguyễn Cơ Thạch, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.","+ Vị trí đắc địa, vỉa hè đá bóng, kinh doanh mọi loại hình đều lý tưởng, khu vực vip nhất Quận Nam Từ Liêm, toàn quan chức và đại gia sinh sống. + Thiết kế: T1: Gara, khách, 1 phòng to, WC. T2,3: hai ngủ khép kín. T4: Bếp, kho. Có giếng trời rộng làm ô chờ thang máy. Gia chủ đang cho thuê vui 45tr/ tháng. + Pháp lý siêu chuẩn, sổ hoa hậu, chủ quan chức thiện chí bán lên resot Hoà Bình nghỉ hưu. + Liên hệ ngay Mr Phương để xem nhà miễn phí và mua được giá tốt nhất từ gia chủ, hotline:  0988 883 ***",10/11/2024,20/11/2024,"33,5 tỷ",105 m²,4 tầng,4 phòng,"+ Pháp lý siêu chuẩn, sổ hoa hậu, chủ quan chức thiện chí bán lên resot Hoà Bình nghỉ hưu.",N/A,7 m,15 m,4 phòng,N/A,N/A,Tin thường,41487800
Căn hộ chung cư nằm ở Lumiere EverGreen,"Dự án Lumiere EverGreen Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.","Căn hộ chung cư nằm ở Lumiere EverGreen, Tây Mỗ, Nam Từ Liêm, Hà Nội. Căn này rộng 70m, gồm 2PN, 2PT, nội thất cơ bản. Cửa chính hướng Đông Bắc, ban công Tây Nam, rất hợp phong thủy. Khu vực này cực kỳ tiện lợi với nhiều dịch vụ xung quanh, gần các trung tâm mua sắm, trường học và công viên. Đặc biệt, pháp lý đầy đủ, giúp bạn an tâm khi quyết định. - Phương thức trả theo tiến độ (Nhận nhà mới phải trả nốt 25% còn lại).",10/11/2024,20/11/2024,"5,7 tỷ",70 m²,2 phòng,2 phòng,Cơ bản,N/A,Đông - Bắc,Tây - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41487745
"Phố Dương Khuê vỉa hè rộng, ôtô tải tránh nhau, KD đa hệ 68m2 5tầng nhà tuyệt đẹp chào 26,5 tỷ hiếm","Đường Dương Khuê, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","Phân lô - oto tránh - vỉa hè - kinh doanh đỉnh. Mô tả: Căn nhà ở vị trí vô cùng đẹp, thông tứ tung các ngã, kinh doanh mọi mặt hàng. Khu vực hiếm nhà bán. - Thiết kế: Diện tích sổ 61m² thực tế 68m² tuyệt phẩm số đẹp. + Tầng 1: Gara oto + Bếp. + Tầng 2: 1 phòng khách + 1 Phòng ngủ. + Tầng 3,4: Mỗi Tầng 2 phòng ngủ + Wc. + Tầng 5: Phòng thờ + Sân Phơi. Căn này thiếu mỗi thang máy. Mua về lắp thang máy thì hết nước chấm. E Minh 24/24 SĐT:  0975 119 ***",10/11/2024,20/11/2024,"26,5 tỷ",68 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,"4,7 m",5 tầng,N/A,N/A,N/A,Tin thường,41487778
"Đất Đình Thôn, 3 thoáng, ô tô, 140m2, MT 12m, hơn 20 tỷ. 10m ra mặt phố","Đường Đình Thôn, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.","- Lô đất đẹp hiếm có còn xót lại. 3 thoáng trước sau. 10m ra phố Trần Văn Lai, KĐT Fivestar khu vực đông người Hàn sinh sống. Gần nhiều tòa văn phòng, CCMN luôn kín phòng. - Mặt tiền = hậu = 12m. 3 thoáng xây tòa văn phòng. CCMN thì cứ ở nhà rung đùi đếm tiền. Hoặc mua về tách làm 2 thửa cũng vừa xinh. - Cam kết không tranh chấp, không quy hoạch. - Phải thật nhanh mới kịp alo Em Dương  0932 999 *** . Xem đất và gặp chủ.",10/11/2024,20/11/2024,20 tỷ,140 m²,N/A,N/A,N/A,N/A,12 m,Sổ đỏ/ Sổ hồng.,N/A,N/A,N/A,Tin thường,41384687
"Siêu phẩm MP Miếu Đầm View khách sạn Marriott 75m2 7tầng thang máy toà VP cực đẹp, vip chào 57 tỷ","Đường Miếu Đầm, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.","Mặt phố - 7 tầng thang máy - kinh doanh sầm uất - view Marriott - Nam Từ Liêm. Trung tâm Nam Từ Liêm, ngay đối diện khách sạn Marriott, phố xá thênh thang, vỉa hè bát ngát, tiện ích bạt ngàn, kinh doanh sầm uất ngày đêm. Thiết kế 7 tầng thang máy êm ái, sạch đẹp. Thiết kế 1 tầng hầm, 6 nổi, thông sàn. Hiện đang cho công ty người quen thuê 68 triệu/tháng. Sổ đẹp, sẵn sàng giao dịch. E Minh 24/24 Sđt:  0975 119 ***",10/11/2024,20/11/2024,57 tỷ,72 m²,7 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,"5,3 m",10 m,N/A,N/A,N/A,Tin thường,41487729
Cần bán căn hộ chung cư 789 Bộ Quốc Phòng - 95.3m2 - lô góc 3 mặt thoáng sáng - có lots ô tô,"Dự án 789 Bộ Tổng Tham Mưu - BQP, Đường Nhân Mỹ, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.","Lô góc - 2 thoáng - toà nhà 789 Bộ Quốc Phòng - 3 ngủ - toà nhà cực hiếm nhà bán - LH  0989 778 *** . Vị trí: - Căn hộ thuộc tòa nhà 789 Bộ Quốc Phòng, tòa cực ít nhà bán. - Lô góc 2 mặt thoáng nên phòng nào cũng có cửa sổ. Mặt sau view trường THPT Trần Quốc Tuấn. - Xung quanh tiện ích đầy đủ: Sát cạnh trường THXS & THPT Trần Quốc Tuấn, bán kính 500m là Bệnh viện 198 Bộ Công An, Sân vận động Mỹ đình, Bến xe khách Mỹ đình... - Toà nhà thiết kế 21 tầng, mỗi tầng chỉ 8 căn, 3 tầng hầm nổi, 3 thang máy, 2 thang bộ. - Căn của em tổng có 3 phòng ngủ 2 nhà vệ sinh, nội thất đầy đủ gia chủ để lại bộ cho khách. - Có slot ô tô giá 1.3tr/ tháng, phí gửi xe máy 1 xe 40k, phí dịch vụ 2.000 đ/ tháng. - Sổ đỏ chính chủ, giao dịch ngay.",10/11/2024,20/11/2024,"7,38 tỷ",96 m²,"- Sổ đỏ chính chủ, giao dịch ngay.",Nội thất đầy đủ gia chủ để lại bộ cho khách.,N/A,N/A,3 phòng,2 phòng,N/A,N/A,N/A,Tin thường,41487634
Chính chủ bán nhanh phố Hàm Nghi - 50m2 - 2 mặt thoáng - 50m ra phố chỉ hơn 8 tỷ,"Đường Hàm Nghi, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.","Diện tích cực rộng - nhà phố Hàm Nghi - 50m² - 2 mặt thoáng - mặt sau là Vinhomes Hàm Nghi cực thoáng - 50m ra mặt phố. Mô tả: + Diện tích: 50m². (ảnh minh họa). + Giá chào: 8.5tỷ. + Thiết kế: 3 tầng, tổng 3 ngủ rộng thoáng. + Vị trí cực đẹp, hàng xóm Vinhomes nên tiện ích không thiếu thứ gì. + Nhà mình vô cùng thoáng sáng, mặt sau là Vinhomes nên phòng nào cũng có cửa sổ thoáng vô cùng, ở sướng, sống thọ, không khí trong lành. + Nhà dân xây tâm huyết, chủ mới chỉ việc về ở hoặc lên tầng thoải mái. + Sổ đỏ đẹp như phân lô. Liên hệ ngay em Trang để được tư vấn và xem nhà miễn phí!",10/11/2024,20/11/2024,"8,5 tỷ",50 m²,3 phòng,4 phòng,N/A,N/A,3 m,3 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41487681
"Ô tô tránh vỉa hè KD, 52m2 Lê Quang Đạo 7 tầng TM, giá 15.5tỷ","Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội","+ Bán nhà phố Lê Quang Đạo diện tích 52m² xây dựng 7 tầng thang máy nhập ngoại xịn thiết kế đẹp hiện đại: - Tầng 1: Gara, kinh doanh. - Tầng 2,3,4,5 thông sàn kinh doanh. - Tầng 6: Bếp nhà ăn. - Tầng 7: Phòng SHC, sân vườn. + Nhà vị trí đẹp đường rộng 2 ô tô tránh khu phân lô vỉa hè kinh doanh đẹp nhất phố Lê Quang Đạo, tiện ích đầy đủ bước chân ra trường học bệnh viện siêu thị ngay nhà. + Chú Cường lớn tuổi bán nhà về ở cùng con cháu rất thiện chí. Sổ đẹp để nhà chờ khách hữu duyên. Liên hệ Mr Nam  0934 697 ***  chuyên nhà đất thổ cư Hà Nội. Nhận ký gửi bán, mua xem nhà miễn phí 24/7.",10/11/2024,20/11/2024,"15,5 tỷ",52 m²,7 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",11 m,6 phòng,N/A,N/A,Tin thường,39807074
"Toà CH dịch vụ Mễ Trì, 92.6m2 lô góc 8 tầng - 22 CHDV, giá 15.5tỷ","Đường Miếu Đầm, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.","- Toà nhà căn hộ dịch vụ nằm vị trí đắc địa, trung tâm Mễ Trì, ngõ rộng đường thông, dễ dàng di chuyển Miếu Đầm, Đồng Me, Đại Lộ Thăng Long, Mễ Trì Thượng, đường vành đai 3 Phạm Hùng giao thông thuận lợi. - Tiện ích đầy đủ an sinh tốt, chợ dân sinh trường học đều gần, hàng xóm KS Marriott, Trung tâm Hội nghị Quốc gia.. - Nhà hiện xây 7 tầng nổi 1 tầng hầm, gồm tổng 22 căn hộ dịch vụ, đang cho thuê 90tr/tháng. Nhà lô góc 2 mặt thoáng vĩnh viễn cực hiếm các phòng đều thoáng sáng tự nhiên khách thuê không dời. + Sổ đỏ vuông đẹp giao dịch ngay, Giá 15.5tỷ. + Liên hệ: Mr Nam  0934 697 ***  để xem nhà, làm việc trực tiếp chính chủ và giao dịch.",10/11/2024,20/11/2024,"15,5 tỷ","92,6 m²",7 tầng,22 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,5 m,4 m,22 phòng,N/A,N/A,Tin thường,39527961
Siêu phẩm biệt thự mặt phố - kinh doanh - khu ĐT mới Trung Văn 148m2 42 tỷ,"Dự án Intracom1, đường Trung Văn, Phường Trung Văn, Nam Từ Liêm, Hà Nội.","Biệt thự mặt phố - vỉa hè rộng đá bóng - kinh doanh sầm uất. Vị trí đẹp - mặt tiền khủng - không gian đẳng cấp. * Liên hệ: Mr. Hưng (Zalo như số điện thoại đăng) để được tư vấn BĐS cao cấp toàn thành phố Hà Nội. Vị trí: Biệt thự khu đô thị mới Trung Văn, Nam Từ Liêm. Diện tích: 147,5m², mặt tiền rộng đến 10m. Kết cấu: 3 tầng thiết kế hiện đại, không gian thoáng đãng, phù hợp kinh doanh đỉnh cao. Ưu điểm nổi bật: Vỉa hè đá bóng rộng rãi, cực kỳ thuận tiện để kinh doanh. Đang cho thuê làm quán ăn nổi tiếng, đông khách, doanh thu cao. Gần siêu thị Vinmart, tiện ích xung quanh đầy đủ, giao thông thuận lợi. Pháp lý: Sổ đỏ vuông vắn, sẵn sàng giao dịch ngay. Giá bán: 42 tỷ - Cơ hội đầu tư sinh lời hấp dẫn! * Liên hệ: Mr. Hưng (Zalo như số điện thoại đăng) để được tư vấn BĐS cao cấp toàn thành phố Hà Nội.",10/11/2024,20/11/2024,42 tỷ,"147,5 m²",3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,10 m,15 m,4 phòng,N/A,N/A,Tin thường,41487631
"Tòa căn hộ dịch vụ dòng tiền tốt nhất tại Đường Lê Quang Đạo, Mỹ Đình, 30PKK, full PCCC","Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội","Bán Căn hộ dịch vụ 8 tầng với giá 18,8 tỷ VND tại Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội, diện tích 120m², dòng tiền 150 triệu/tháng pháp lý rõ ràng sạch sẽ. Ưu điểm nổi bật. - Vị trí đắc địa tại Đường Lê Quang Đạo, thuận tiện cho việc di chuyển ra bến xe Mỹ Đình, Lê Đức Thọ, Hồ Tùng Mậu, Mễ Trì, Cầu Giấy... - Bán kính 3km là các trường đại học lớn của Hà Nội như Đh Quốc Gia, Ngoại Ngữ, Thương Mại, Công Nghiệp... Nhu cầu thuê nhà cực cao, không lo ế phòng. - Chủ xây dựng tâm huyết, trang bị hệ thống chữa cháy hiện đại, thang máy nhập khẩu, full nội thất như hình, đang cho thuê gần 150tr/ tháng. - Sổ đỏ chính chủ, sẵn sàng GD. - Giá 18.8 tỷ có TL. Liên hệ ngay với  0979 220 ***  Mr Thiện để biết thêm chi tiết.",10/11/2024,20/11/2024,"18,8 tỷ",120 m²,31 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,8 tầng,30 phòng,Đầy đủ,N/A,N/A,Tin thường,41125969
45m x 4 tầng Dân Sây Đại Mỗ - Cạnh Aeonmall - Ô tô đỗ gần - 3 bước ra mặt phố - chỉ hơn 6 đồng,"Đại Mỗ, Đại Mỗ, Nam Từ Liêm, Hà Nội","Đại Mỗ _ Cạnh  AeonMall   _DT 45m x 4 Tầng x mt 4,9m  _ Dân xây  Hơn 6 tỷ tl mạnh  + Nhà cách Aonemall 200 m, chợ chiều Đại Mỗ, cạnh Trường Mầm non Đại Mỗ A, giao thông thuận tiện đi khắp ngả., + Nhà chủ tự xây khung cột chắc chắn, lên tầng thoải mái + Sổ đỏ chính chủ, sẵn sàng giao dịch., Lh hot lai  0865 698 ***",08/11/2024,18/11/2024,"6,45 tỷ",45 m²,4 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,9 m",3 m,4 phòng,N/A,N/A,Tin thường,41470663
"Làm gì còn căn nào rẻ hơn, CCMN Mỹ Đình, oto đỗ cổng, lô góc, 68m2x6T, 10 căn studio giá 13.2 tỷ","Đường Đình Thôn, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","Chủ chuyển đổi mục đích kinh doanh, cần bán gấp căn chung cư mini tại Mỹ Đình, diện tích 68m²/ sàn, giá cam kết rẻ nhất khu vực. - Vị trí cực vip, oto đỗ cổng, kinh doanh sầm uất ngày đêm. - Nhà gần cổng làng Đình Thôn, 500m ra Bến Xe Mỹ Đình, giao thông thuận tiện đi ra các đường lớn: Phạm Hùng, LÊ Quang Đạo, Lê Đức Thọ, Mễ Trì, Đỗ Đức Dục, Cầu Giấy... - Chủ tự xây tâm huyết, thiết kế 6 tầng, mỗi tầng 2 căn studio siêu rộng, đủ nội thất... - Sổ đỏ vuông đẹp, sẵn sàng GD. LH xem nhà và gặp chính chủ ép giá: E Thiện  0979 220 *** call/zalo).",10/11/2024,20/11/2024,"13,2 tỷ",68 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,10 phòng,10 phòng,N/A,N/A,N/A,Tin thường,41244575
"Bán CHDV dòng tiền Mỹ Đình mới, mặt ngõ KD, 75m2 x 7T thang máy x 17P KK. PCCC đủ, thu 100tr/th","Đường Đình Thôn, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.","Bán CCMN Mỹ Đình, ngõ thông kinh doanh. Diện tích 75m, 7 tầng thang máy, 17 phòng full đồ khép kín. Hệ thống thoáng hiểm, pccc, gpxd đầy đủ. - Nhà nằm vị trí cực đẹp, hàng xóm khu đô thị Five Star; bán kính 1,5km là trường tiểu học Mỹ Đình 1, Trường học Quốc tế Marie Curie, Trường ĐH Thương Mại, ĐH Quốc gia Hà Nội..., - Nhà nằm trên mặt ngõ trục Đình Thôn VF3 vào nhà thoải mái, cách mặt phố chỉ 10m, ở hay kinh doanh, cho thuê đều cực kỳ thuận tiện. - Thiết kế: + Tầng 1: Khu vực để xe, phòng hệ thống Cam + Bơm, báo cháy. + Tầng 2,3,4,5,6: 3 phòng khép kín. + Tầng 7: 2 phòng khép kín + Sân phơi. - Hệ thống thang thoát hiểm, bơm cao áp + thiết bị PCCC đầy đủ được nghiệm thu đạt tiêu chuẩn. Nhà 2 thoáng, tổng 17 phòng cho thuê, dòng tiền cho bên thứ 3 vận hành hơn 80tr/tháng. - Giá chào: 20 tỷ 5. - Sổ đỏ nở hậu, sẵn sàng giao dịch.",07/11/2024,17/11/2024,"20,5 tỷ",75 m²,7 tầng,17 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,"4,6 m",3 m,17 phòng,N/A,N/A,Tin thường,41461071
"Bán căn hộ dịch vụ cao cấp Mỹ Đình. Full nội thất. DT 70m2 x 7t x 21 phòng khép kín, thang máy","Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.","Bán căn hộ dịch vụ cao cấp Mỹ Đình. Mới đẹp, full nội thất. DT 70m² x 7T x 21 phòng khép kín, thang máy. Giá 16 tỷ 8. - Tòa CHMN nằm ở Mỹ Đình là nơi tập trung nhiều sinh viên, học sinh, nhu cầu thuê ở rất cao. Thiết kế tòa mới xây dựng, thang máy nhập khẩu, nội thất khép kín, mỗi tầng 4 phòng cho thuê. - Thiết kế: + Tầng 1: Để xe, 1 phòng cho thuê, có cửa ngăn chống cháy. + Tầng 2: 2 phòng khép kín cho thuê. + Tầng 3,4,5,6: 16 phòng cho thuê khép kín. + Tầng 7: 2 Phòng cho thuê, sân phơi. - Hiện nhà đã khách vào thuê ở full. Khách mua về khai thác ngay, doanh thu khoảng 130tr/tháng. - Pháp lý: Sổ đỏ vuông đẹp như hoa hậu, giao dịch ngay.",09/11/2024,19/11/2024,"16,8 tỷ",70 m²,7 tầng,21 phòng,"- Pháp lý: Sổ đỏ vuông đẹp như hoa hậu, giao dịch ngay.",Đầy đủ,"7,5 m",3 m,21 phòng,N/A,N/A,Tin thường,40935035
"Bán căn hộ dòng tiền Mỹ Đình. Lô góc, gần ô tô tránh. Dòng tiền 40tr/th. DT 43m x 5t x 9 phòng full","Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.","Bán căn hộ dòng tiền Mỹ Đình. Lô góc, gần ô tô tránh. Dòng tiền 40tr/th. Dt 43m² x 5t x 9 phòng full đồ. Giá 9,5 tỷ. - Khu vực đông dân cư và các trường đại học lớn luôn cho thuê full phòng. Gần các trường Đại học Thương Mại, Cao đẳng y dược Hà Nội, Đại học Hoà Bình, Đại học Quốc gia. - Khu vực giao thông thuận tiện đi các tuyến phố Phạm Hùng, Đồng Me, Cầu Giấy, Mỹ Đình, Từ Liêm. - Nhà hiện đã cho thuê full phòng. Hệ thống PCCC đầy đủ. Dòng tiền ổn định 40tr/tháng. - Thiết kế: + Tầng 1: Để xe và 1 phòng. + Tầng 2,3,4,5 Mỗi tầng 2 phòng. - Sổ đỏ vuông, đẹp nở hậu. - Giá chào: 9,5 tỷ (CTL). - Liên hệ: Mr Tĩnh  0824 911 *** Gọi hoặc inbox zalo). (Miễn phí xem nhà - Nguồn hàng phong phú - Nhiệt tình tận tâm - Hỗ trợ 24/24g).",10/11/2024,20/11/2024,"9,5 tỷ",43 m²,5 tầng,9 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,4 m,3 m,9 phòng,N/A,N/A,Tin thường,40796871
"Chính chủ cần bán BT Liên Cơ trung tâm hành chính quận DT 106m2, MT 7m, giá 33.5 tỷ có TL","Dự án Mỹ Đình I, Đường Liên Cơ, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.","Bán biệt thự khu Liên Cơ - trung tâm hành chính quận Nam Từ Liêm - hiếm có. Diện tích: 106m² x 5tầng. Mặt tiền: 7m. Giá: 33,5 tỷ (có TL). Vị trí đắc địa, ô tô đỗ cửa ngày đêm, kinh doanh đỉnh cao. + Vị trí nhà rất mát mẻ, sổ đỏ chính chủ sẵn giao dịch. LH  0968 413 ***",10/11/2024,20/11/2024,"33,5 tỷ",106 m²,5 phòng,4 phòng,Đầy đủ,N/A,7 m,5 tầng,Sổ đỏ/ Sổ hồng.,N/A,N/A,Tin thường,41487574
