Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
Giá rẻ - nhà đẹp Hà Trì 1 - ô tô lùi cửa - thoáng trước sau 60m2/5t giá hơn 8 tỷ,"Đường Hà Trì 1, Phường Hà Cầu, Hà Đông, Hà Nội","+ Vị trí quá đẹp, trung tâm quận Hà Đông, ngay cổng trường Nguyễn Huệ cũ giờ là Trường THPT Lê Lợi, cách nhà ba bước chân có chỗ đỗ ô tô ngày đêm ô tô tránh, mặt phố Bà Triệu, kinh doanh... Dân cư đông đúc, đầy đủ tiện ích, nhiều hướng đi vào... + Nhà dân xây kiên cố khung cột bê tông chắc chắn, hệ thống móng 7 tầng vẫn để sẵn đầu chờ, nhà 2 mặt thoáng trước sau, phía sau có khe thoáng 80cm mở cửa sổ cực mát. Trước nhà sân rộng để nhiều xe máy. Thiết kế: Tầng 1: Thông sàn, phòng khách, phòng làm việc, bếp, Vs, Tầng 2: 02 phòng ngủ rộng, ban công, vs, Tầng 3: 02 phòng ngủ, ban công, vs. Tầng 4: 01 phòng ngủ, phòng thờ, ban công. Tầng 5: Phòng tập, sân vườn, sân phơi. Pháp lý chuẩn, sổ đỏ đẹp sẵn sàng giao dịch. LH: Em Đức  0973 469 ***  Xem nhà chốt sớm và thêm thông tin các nhà đẹp Hà Đông quận.",04/11/2024,14/11/2024,"8,7 tỷ",60 m²,4 phòng,4 phòng,N/A,N/A,4 m,5 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41421996
"Bán căn góc vị trí siêu vip lk 3 tầng có ô chờ thang máy - La Dương - Dương Nội, Hà Đông, Hà Nội","Đường La Dương, Phường Dương Nội, Hà Đông, Hà Nội","Chính chủ gửi bán căn góc vị trí siêu vip lk 3 tầng có ô chờ thang máy - La Dương - Dương Nội, Hà Đông, Hà Nội. Mấy bước chân ra trục đường 40m cổng viện Quốc tế đang khởi công và đại siêu thị Aeon Mall. Nhà 3 tầng vẫn cải tạo lên tầng tiếp, full đồ nội thất DT 50m², trên đua ra 70m². Mặt tiền 13,8m. Hướng Tây Tứ Trạch. Vị trí kinh doanh vp, cafe vỉa hè rộng Ô tô để cả dãy kinh doanh cafe hoặc mở VP phòng khám rất ok các tiêu chí đủ cả, xung quanh là các dự án và đô thị Geleximco, FLC, Đô thị Nam Cường, Vinhomes Smart. Giá bán: 15.6 tỷ. Lh  0945 556 ***",02/11/2024,12/11/2024,"15,6 tỷ",50 m²,N/A,N/A,N/A,N/A,3 tầng,Full đồ nội thất.,N/A,N/A,N/A,Tin thường,41069040
"Hiếm có! Trần Phú, Hà Đông 52m2, 7 tầng, mặt tiền 6.2m, 16.5 tỷ, ô tô tránh! Có thang máy, siêu đẹp","Ngõ 140, Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội","Hiếm có! Trần Phú, Hà Đông 52m², 7 tầng, mặt tiền 6.2m, 16.5 tỷ, ô tô tránh! Có thang máy. Căn nhà ngõ 140 Trần Phú - vị trí vip nhất phố - mặt tiền bề thế - 7 tầng thang máy - làm vp hay kinh doanh mọi mặt hàng - tương lai quy hoạch ra phố. Vị trí: + Ngõ vip 140 Trần Phú - Hà Đông, ngõ to như phố, ô tô tránh, cách mặt phố Trần Phú 20m. + Ngõ 140 Hà Đông thông tứ tung, siêu gần các trục chính như Nguyễn Trãi, Nguyễn Văn Lộc, Tiện ích: + Nhà gần ga Văn Quán, các tầng đều có view thoáng, sáng, đỉnh nóc kịch trần đặc biệt từ tầng 3 trở lên. + Xung quanh có các trường Tiểu học, cấp 2 và Đại học lớn cách nhà khoảng bán kính 1km. + Thuộc khu Trung tâm quận Hà Đông, đi đâu cũng tiện, dân trí cao. Thiết kế: Chủ thiết kế tỉ mỉ chi tiết và làm rất tâm huyết, phù hợp vừa ở vừa cho thuê: + Tầng 1: Thông Sàn + Gara ô tô kinh doanh. + Tầng 2: Thông sàn. + Tầng 3, 4, 5 thông sàn + wc. Tầng 6: 2 Ngủ + WC. + Tầng 7: Phòng ăn + vew triệu đô + sân phơi. Liên hệ ngay em:  0966 079 ***",07/11/2024,17/11/2024,"16,5 tỷ",52 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,"6,2 m",7 tầng,N/A,N/A,N/A,Tin thường,41460954
"Bán gấp đất dịch vụ khu D Yên Nghĩa, gần công viên khu công nghiệp giá 8.8 tỷ","Phường Yên Nghĩa, Hà Đông, Hà Nội","Cần tiền gấp nên chính chủ cần thanh khoản nhanh lô đất dịch vụ tại khu D - khu dịch vụ Yên Nghĩa - Hà Đông. Vị trí: Cách 200m là ra khu biệt thự, công viên âm nhạc. Diện tích đất: 50m² MT 4m. Đặc điểm: Không lỗi phong thủy, không vướng víu gì. Giá bán: Giá chốt nhanh trong tuần là 8.8 tỷ. Pháp lý: Sổ đỏ chính chủ, sẵn sàng công chứng. Chi tiết liên hệ:  0945 556 ***",07/11/2024,17/11/2024,"8,8 tỷ",50 m²,N/A,N/A,N/A,N/A,4 m,SĐ,N/A,N/A,N/A,Tin thường,36488203
"Cần bán 100m2 đất mặt phố Lê Trọng Tấn, MT 8m vị trí đẹp sát cc sát Lê Quang Đạo","Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","Chủ cần bán 100m² đất mặt phố Lê Trọng Tấn. DT 100m², mặt tiền 8m. Vị trí ngay ngã tư Lê Quang Đạo - Lê Trọng Tấn. Phù hợp xây văn phòng, khách sạn, công ty.. Làm gì cũng hái ra tiền. Sổ đỏ lâu dài, giá 32 tỷ. LH E  0945 556 ***",04/11/2024,14/11/2024,32 tỷ,100 m²,Đông - Bắc,Sổ đỏ,N/A,N/A,8 m,40 m,N/A,N/A,N/A,Tin thường,38865997
"Nhà 4 tầng, Ỷ La DT 30m2, MT 3.3m, ô tô đỗ 5.6 tỷ Hà Đông. LH 0886 743 ***","Đường Ỷ La, Phường Dương Nội, Hà Đông, Hà Nội","- Bán 4 tầng Ỷ La, Dương Nội, Hà Nội. DT 30.3m², MT 3.3m ô tô tải đỗ cửa, cách 200m ra đường Lê Trọng Tấn, Hà Đông. - Khu vực trung tâm, gần ủy ban phường, trường học các cấp, gần nhiều tiện ích như chợ, siêu thị, ngân hàng, - Nhà dân xây dựng chắc chắn, có thể lên thêm tầng. - Vị trí an cư, đầu tư sinh lời, giá rẻ nhất khu vực. - Pháp lý: Sổ đỏ sẵn sàng giao dịch, có thương lượng gia lộc. - Liên hệ: Mr Hà  0886 743 ***  xem nhà miễn phí, miễn (TG - MG).",07/11/2024,22/11/2024,"5,6 tỷ","30,3 m²",Đông,Đông,2 phòng,3 phòng,"3,3 m",6 m,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,Tin thường,41452121
"Kđt Văn Phú - Hà Đông. Phân lô lk mặt đường 25m. Kinh doanh. Dt 73m2, Mt 4.5m, 5t, giá 16, x tỷ","Khu đô thị mới Văn Phú, Lê Trọng Tấn, Phú La, Hà Đông, Hà Nội","+ Nhà xây, thiết kế hiện đại công năng đầy đủ, sàn 1 tiện để kinh doanh. + Nhà phân lô mặt đường To trong KĐT gần các trường học Quốc tế, khu vui chơi và dân trí cao. + Giá 16, x tỷ có thương lượng, Sổ đỏ chính chủ. + Liên hệ xem nhà Mr Viện  0915 032 ***",07/11/2024,17/11/2024,"16,4 tỷ",73 m²,4 tầng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,"4,5 m",25 m,4 phòng,N/A,N/A,Tin thường,41461102
Chính chủ bán CH 70m2 2PN - 2VS full nội thất - Tầng trung - View Nội Khu . Liên hệ: 0838 551 ***,"Dự án Mipec City View, Phường Kiến Hưng, Hà Đông, Hà Nội","Chính chủ bán CH 70m² 2PN - 2VS Full đồ chung cư Mipec Kiến Hưng Hà Đông: * Thiết kế 2PN - 2WC - 2 ban công - tầng trung đẹp. * Nội thất đầy đủ, đề lại full đồ điện tử, điều hoà, sofa, giường tủ... Nhà đẹp như ảnh! * Sổ đỏ cất két - sang tên giao dịch ngay - Có hỗ trợ bank. * Giá bán: 3. X tỷ (X trung bình) bao phí - có thương lượng. LH Mr Trung xem nhà:  0838 551 *** !",07/11/2024,17/11/2024,Thỏa thuận,70 m²,2 phòng,2 phòng,Đầy đủ,N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,40998095
"Chính chủ cần bán căn duplex diện tích 355m2 chung cư Mulberry, Hà Đông, giá17,2 tỷ, sẵn sổ Full NT","Dự án Mulberry Lane, Đường Nguyễn Văn Lộc, Phường Mỗ Lao, Hà Đông, Hà Nội","Tôi cần bán căn Duplex Mulberry Lane, Nguyễn Văn Lộc, Mỗ Lao, Hà Đông, Hà Nội. Diện tích 355m² thiết kế 2 sàn (4 phòng ngủ + 4 vs). Hướng cửa Tây Nam, ban công Đông Nam. Nội thất thiết kế. Giá 17,2 tỷ sẵn sổ giao dịch. Gia lộc nhiều cho khách thiện chí. Liên hệ xem nhà: Mrs Hằng  0989 526 ***",04/11/2024,14/11/2024,"17,2 tỷ",355 m²,4 phòng,4 phòng,Đầy đủ,N/A,Tây - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41093778
Bán nhà Cầu Am Vạn Phúc Hà Đông 50m2 4 tầng mặt tiền 4.6m hơn 7 tỷ nhà đẹp ở ngay LHCC 0961 318 ***,"Phố Cầu Am, Phường Yết Kiêu, Hà Đông, Hà Nội","+ Cần bán nhà Cầu Am - Vạn Phúc - Hà Đông. + Mặt tiền: 4.6m. + Diện tích: 50m² x 4 tầng. + Thiết kế 4 tầng, dân tự xây, nhà còn mới, kiên cố, cầu thang rộng, 04 phòng ngủ đều có ánh sáng trực tiếp: + + Tầng 1: Khách, bếp, phòng ăn, wc. + + Tầng 2, 3: Mỗi tầng 02 phòng ngủ và wc, các tầng đều có ban công riêng, rộng. + + Tầng 4: Phòng thờ, sân thượng. + Gần trường tiểu học Vạn Phúc. + Mặt tiền siêu rộng, các phòng thoáng sáng. + Nhà nằm trên hai mặt ngõ rộng nhất làng Vạn Phú. + Nhà đẹp chỉ việc xách vali về ở ngay. + Rất gần phố Vạn Phúc. + Khu dân trí cao, an ninh cực tốt, gần trường học, gần chợ, gần siêu thị, gần sân vận động, gần khu kinh doanh nhu cầu về cuộc sống: Cafe, vật tư, vật liệu. + Sổ đỏ chính chủ. Chủ nhà rất thiện chí muốn bán gấp. + Hỗ trợ vay ngân hàng. + Giá thỏa thuận. Liên hệ: Anh Minh thổ cư để đi xem nhà sớm không là bị mua mất. (Xem nhà miễn phí, nhiệt tình tận nơi, tư vấn pháp lý 24/7 để giao nhà nhanh).",07/11/2024,17/11/2024,"7,9 tỷ",50 m²,4 phòng,4 phòng,Đầy đủ.,N/A,"4,6 m",4 tầng,Sổ đỏ,N/A,N/A,Tin thường,31545960
Bán nhà Mỗ Lao Thanh Bình 220m2 3t mặt tiền 31m hơn 41tỷ phân lô ô tô tránh vỉa hè LHCC 0961 318 ***,"Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội","+ Cần bán biệt thự Mỗ Lao Thanh Bình - Hà Đông - Hà Nội. + Mặt tiền: 31m. + Diện tích: 220m² x 3 tầng. + Biệt thự xây thô - phân lô khu dân cư đường Thanh Bình - đường rộng 2 chiều ô tô tránh dừng - văn phòng - ở cực sướng. + Vị trí liên kết vùng với khu đô thị Mỗ Lao Hà Đông là hệ thống các trường học cấp 1, cấp 2, cấp 3 và những trường Đại Học lớn như: Học Viện An ninh, ĐH KHTN, ĐH HN, Bưu Chính Viễn Thông Những bệnh viện lớn của Quận Hà Đông: Viện 103, Viện quân y. + Nhà 3 tầng lô góc xây thô mới có khung dầm của chủ đầu tư xây sẵn, đang cho khách mua về xây tường với lên thêm tầng (có đầu sắt chờ lên tầng sẵn). Vị trí nhà làm nhà hàng, văn phòng công ty hoặc ở cực sướng. + Văn phòng công ty. + Kho hàng. + Gần chung cư, gần công viên. + Thông thoáng. + Rất gần phố Thanh Bình, gần trường Mầm non, trường Tiểu học, THCS. Cách chợ Mỗ Lao 500m, làng lụa Vạn Phúc 700m, làng Việt Kiều Châu Âu, Big C, CGV. Xung quanh. Giao thông thuận tiện hướng các ngả: Quang Trung, Lê Văn Lương, Nguyễn Trãi. + Khu dân trí cao, an ninh cực tốt, gần trường học, gần chợ, gần siêu thị, gần sân vận động, gần khu kinh doanh nhu cầu về cuộc sống: Cafe, vật tư, vật liệu. + Sổ đỏ chính chủ. Chủ nhà rất thiện chí muốn bán gấp. + Hỗ trợ vay ngân hàng. + Giá thỏa thuận. Liên hệ: Anh Minh Thổ cư để đi xem nhà sớm không là bị mua mất. (Xem nhà miễn phí, nhiệt tình tận nơi, tư vấn pháp lý 24/7 để giao nhà nhanh).",07/11/2024,17/11/2024,42 tỷ,220 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,24 m,3 tầng,N/A,N/A,N/A,Tin thường,41142403
"Bán gấp nhà Trần Phú, Hà Đông. DT 52m2, 7 tầng, mt 6,2m. Ngõ 2 ô tô tránh nhau. Giá: 16,5 tỷ","Đường Trần Phú, Phường Mỗ Lao, Hà Đông, Hà Nội","Siêu phẩm building 7 tầng, 2 ô tô tránh - thang máy - 20m ra phố - kinh doanh - dòng tiền - vp - full công năng - 10 điểm vị trí - hàng hiếm - view cực đẹp. Nhà 7 tầng. MT 6,2m, 2 ô tô tránh nhau trước cửa nhà. Tòa nhà 7 tầng kính coong, Điểm 10 vị trí, 20m ra phố Trần Phú, Trung Tâm Hà Đông. - Trước nhà ô tô tránh, kinh doanh mọi mô hình. - Nhà nhiều công năng quá không biết mô tả thế nào. Tiện ích bạt ngàn. 5' tới các KĐT và Trường Đại Học, 10' tới Aeon Mall Hà Đông.",07/11/2024,17/11/2024,"16,5 tỷ","51,2 m²",7 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"6,2 m",5 m,7 phòng,N/A,N/A,Tin thường,41461047
"6,6tỷ có nhà 45m2 trung tâm Q Hà Đông, nhà đẹp ở ngay, ô tô đỗ cửa vào nhà, dân trí cao ở sướng","Đường Cầu Bươu, Phường Kiến Hưng, Hà Đông, Hà Nội","6,6tỷ có nhà 45m² trung tâm Q Hà Đông, nhà đẹp ở ngay, ô tô đỗ cửa vào nhà, dân trí cao ở sướng. * Vị trí đắc địa có 102 ngõ rộng ô tô 7 chỗ vào tận nhà, cách nhà 20m có bãi gửi xe ngày đêm, gần Bệnh viện 103, bệnh viện K Tân Triều. - Xung quanh nhà là tổ hợp toà chung cư TC6C, tiện ích không thiếu gì. * Hiện trạng: Nhà dân xây rất chắc chắn và còn rất mới, khách chỉ xách vali về ở. - Tổng 4 ngủ đầy đủ công năng. - Sân thượng trồng rau hoặc cây cảnh hay sân nướng BBQ đều được. * Sổ đỏ chính chủ giao dịch ngay.",31/10/2024,10/11/2024,"6,6 tỷ",45 m²,5 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,6 m",6 m,5 phòng,N/A,N/A,Tin thường,40742685
"Cần bán căn 3 phòng ngủ: Căn góc chung cư Hemisco Xala Hà Đông. Giá 4,4 tỷ 89m2 3PN. Full nội thất","Dự án Hemisco Xa La, Đường Xa La, Phường Phúc La, Hà Đông, Hà Nội","Tôi cần bán căn 3 PN (căn góc) CC Hemisco Xala, Hà Đông. - Giá bán: 4,4 tỷ (Bao gồm nội thất + thiết bị có sẵn). - Diện tích thông thủy: 89m² (3 PN, 2 phòng Vs) Hành lang rộng 2m², trần sàn cao. - Pháp lý: Sổ hồng. - Căn góc, tầng cao view đẹp. - Vị trí: Chung cư Hemisco KĐT xala, Phúc La, Hà Đông. - Hiện trạng: Full nội thất và thiết bị điện tử (Điều hòa, máy giặt, máy rửa bát, ti vi, tủ bếp mới, máy hút bụi, giường tủ,... ). * Liên hệ:  0969 131 *** Tên Vũ) để trao đổi trực tiếp.",05/11/2024,15/11/2024,"4,4 tỷ",89 m²,3 phòng,2 phòng,Đầy đủ,N/A,Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41437248
"Bán gấp biệt thự An Phú - Dương Nội, mặt đường 27m, giá chỉ từ 39 tỷ/căn 202m2. LH: 0937 855 ***","Dự án An Phú Shop Villa, Phường Dương Nội, Hà Đông, Hà Nội","Chủ nhà gửi bán căn biệt thự An Phú Shop mặt đường 27m kết nối ra trung tâm thương mại Aeon Mall thuận tiện. - Diện tích đất: 202 m². - Xây dựng: 3,5 tầng. - Mặt tiền 9m. - Tình trạng đã hoàn thiện và đang cho thuê 30tr/tháng. Pháp lý: Sổ đỏ lâu dài. Giá bán: 39 tỷ. - Ngoài căn biệt thự trên tôi còn một số căn ở vị trí khác, lô thường và lô góc mặt đường lớn vừa ở vừa kinh doanh giá từ 32 - 100 tỷ (Diện tích từ 162m - 202 - 300 m²). Quý khách quan tâm liên hệ để được tư vấn và xem nhà:  0937 855 ***",31/10/2024,10/11/2024,39 tỷ,202 m²,Tây - Nam,Tây - Nam,4 phòng,4 phòng,9 m,27 m,3 tầng,Sổ đỏ/ Sổ hồng,N/A,Tin thường,37138870
"5,x tỷ Bán nhà Thanh Lãm, Phú Lãm, Hà Đông, ô tô vào nhà, gần BX Yên Nghĩa, QL6. QL 21b, Vành Đai 4","Đường Thanh Lãm, Phường Phú Lãm, Hà Đông, Hà Nội","Nhà riêng tọa lạc tại Đường Thanh Lãm, Phường Phú Lãm, Hà Đông, Hà Nội, với diện tích 40m² và giá bán chỉ hơn 5tỷ  - Nhà 5 tầng, được thiết kế hiện đại, phù hợp cho gia đình đông người. - Có 4 phòng ngủ (PN) và 4 phòng tắm (PT), đáp ứng nhu cầu sinh hoạt thoải mái. - Nội thất cơ bản, bao gồm điều hòa, tủ lạnh,... - Ngõ vào rộng 5m, thuận tiện cho việc di chuyển, ô tô vào được. - Mặt tiền 4m, thích hợp cho việc kinh doanh hoặc cho thuê. - Pháp lý đầy đủ, sổ đỏ. Đừng bỏ lỡ cơ hội sở hữu căn nhà lý tưởng này! Liên hệ ngay với Nguyễn Văn Thành qua số điện thoại  0356 518 ***  để biết thêm chi tiết.",07/11/2024,17/11/2024,5 tỷ,40 m²,5 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,4 m,5 m,4 phòng,N/A,N/A,Tin thường,41460818
"Bán nhà Mỗ Lao, Hà Đông 57m2, 7 tầng, ô tô tránh, kinh doanh 16.48 tỷ. Lh 0983 792 ***","Đường Trần Phú, Phường Mỗ Lao, Hà Đông, Hà Nội","Bán nhà Mỗ Lao Hà Đông. 52m², 7 tầng, thang máy xịn, ô tô tránh, ngõ thông, kinh doanh mọi loại hình. + Nhà gần ga Văn Quán, các tầng đều có view thoáng, sáng, đỉnh nóc kịch trần đặc biệt từ tầng 3 trở lên. + Xung quanh có các trường Tiểu học, cấp 2 và Đại học lớn. + Thuộc khu Trung tâm quận Hà Đông, đi đâu cũng tiện, dân trí cao. Thiết kế: Chủ thiết kế tỉ mỉ chi tiết và làm rất tâm huyết, phù hợp vừa ở vừa cho thuê: + Tầng 1: Thông Sàn + Gara ô tô kinh doanh. + Tầng 2: Thông sàn. + Tầng: 3,4,5 thông sàn + wc. Tầng 6: 2 Ngủ + WC. + Tầng 7: Phòng ăn + view triệu đô + sân phơi. Giá 16.48 tỷ.",07/11/2024,17/11/2024,"16,48 tỷ",52 m²,7 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,5 m,7 phòng,N/A,N/A,Tin thường,41460749
"Tôi chính chủ cần bán nhà Văn Quán, ô tô đỗ cửa, lô góc thoáng sáng, 5 tầng, giá tốt","Đường Chiến Thắng, Phường Văn Quán, Hà Đông, Hà Nội","Tôi chính chủ cần bán nhà Văn Quán, gần Hồ Văn Quán, ô tô đỗ cửa, lô góc thoáng sáng, 5 tầng, giá tốt. - Nhà ở đường Chiến Thắng, Phường Văn Quán, Hà Đông, Hà Nội. - Mặt tiền 3.8m, xây 5 tầng cực kì cẩn thận và chắc chắn. - Vị trí đắc địa, 3 bước ra đường Trần Phú, Hồ Văn Quán, ngay sát tàu điện trên cao, HV An Ninh, Kỹ thuật mật mã.. Siêu nhiều tiện ích. - Tôi đặt cọc biệt thự lên cần bán lại căn nhà cho khách thiện chí. - Sổ đẹp, pháp lý chuẩn, sẵn sàng giao dịch. - LH tôi để xem nhà  0342 858 *** Mr. Thắng).",01/11/2024,11/11/2024,Thỏa thuận,35 m²,Tây - Bắc,5 tầng,4 phòng,Sổ đỏ/ Sổ hồng,"3,8 m",3 m,3 phòng,Đầy đủ,N/A,Tin thường,41174231
Bán gấp biệt thự sân vườn KĐT Văn Khê 170m2 mặt tiền 10m view sát hồ. Vị trí kinh doanh vỉa hè rộng,"Dự án Văn Khê, Phường La Khê, Hà Đông, Hà Nội","- Biệt thự sân vườn 3 mặt thoáng KĐT Văn Khê 170m², mặt tiền lý tưởng 10m. View sát hồ thoáng mát, vỉa hè rộng kinh doanh 10/10 gọi ngay  0835 967 *** - Vị trí: Nằm trong quần thể KĐT mới Văn Khê tiện ích đầy đủ. Đường trước nhà rộng 15m ô tô dừng đỗ, ngay gần đường Tố Hữu. - Khu dân trí cao, nhiều cây xanh không khí trong lành giá trị còn tăng cao. - Nhà: Biệt thự sân vườn 3 mặt thoáng diện tích 170m² - xây thô 4 tầng có ô thang máy, Gara xe 7 chỗ riêng. Vỉa hè to đường rộng kinh doanh các loại hình. - Pháp lý: Sổ đỏ chính chủ, cất két. - Giá: 30 tỷ (có thương lượng) cần bán gấp. Hãy gọi luôn Hoàng Quý:  0835 967 ***  miễn môi giới. Xin cảm ơn!",07/11/2024,17/11/2024,30 tỷ,170 m²,4 tầng,5 phòng,Sổ đỏ/ Sổ hồng,N/A,10 m,15 m,6 phòng,N/A,N/A,Tin thường,40835414
"Bán nhà Yên Nghĩa, ô tô đỗ nhà, kinh doanh mọi mặt hàng, gần KĐT Đô Nghĩa, 40m2, nhỉnh 6 tỷ","Đường Yên Nghĩa, Phường Yên Nghĩa, Hà Đông, Hà Nội","Bán nhà Yên Nghĩa, ô tô đỗ nhà, kinh doanh mọi mặt hàng, gần KĐT Đô Nghĩa, 40m², nhỉnh 6 tỷ. - Nhà ở Yên Nghĩa, Hà Đông, Hà Nội. Vị trí đắc địa, đường 2 ô tô tránh, kinh doanh mọi mặt hàng. - Nhà dân xây 5 tầng cực kì chắc chắn, cẩn thận từng chi tiết. - 3 bước ra KĐT Đô Nghĩa, ĐH Phenikaa, BV Nhi, trường học các cấp, chợ, siêu thị.. Kinh doanh buôn bán tấp nập ngày đêm. - Sổ đỏ cất két, pháp lý chuẩn, sẵn sàng giao dịch. Nhanh tay gọi em Thắng Gốc Yên Nghĩa  0342 858 ***  để xem nhà và gặp chủ.",04/11/2024,14/11/2024,Thỏa thuận,40 m²,5 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,4 m,5 m,5 phòng,N/A,N/A,Tin thường,41420562
Bán nhanh nhà đẹp ở ngay Ngô Quyền Hà Đông 39.2m2x4T MT3.92m giá 7.9 tỷ,"Đường Ngô Quyền, Phường Quang Trung, Hà Đông, Hà Nội","Cần bán nhà riêng với giá 7,9 tỷ VND tại đường Ngô Quyền, phường Quang Trung, Hà Đông, Hà Nội. Pháp lý rõ ràng với sổ đỏ, diện tích 39.2 m² và 3 phòng ngủ. Thông tin cơ bản. * Pháp lý: Sổ đỏ/ Sổ hồng. * Nội thất: Đầy đủ. * Số tầng: 4. * Hướng cửa chính: Đông Bắc. * Chiều ngang mặt tiền: 3.9 m. * Chiều rộng ngõ trước: 4.0 m. * Giá: 7,9 tỷ VND. * Diện tích: 39.2 m². * Số phòng ngủ: 3. * Số toilet: 4. Mô tả chi tiết. * Nhà được thiết kế hiện đại, phù hợp cho gia đình đông người. Nội thất đẹp chỉ việc ở. * Vị trí thuận lợi, gần các tiện ích cần thiết. * Không gian sống thoải mái với 3 phòng ngủ và 4 toilet. * Thiết kế thông minh, tối ưu hóa diện tích sử dụng. Liên hệ ngay để biết thêm chi tiết:  0917 575 ***  Cấn Vũ.",07/11/2024,17/11/2024,"7,9 tỷ","39,6 m²",Đông - Bắc,4 tầng,4 phòng,Sổ đỏ/ Sổ hồng,"3,92 m",4 m,3 phòng,Đầy đủ,N/A,Tin thường,41343651
2 mặt thoáng vĩnh viễn DT: 60m2 12 tỷ Ao Sen Mỗ Lao Hà Đông giá quá tốt ô tô đỗ cửa,"Đường Ao Sen, Phường Mỗ Lao, Hà Đông, Hà Nội","2 mặt thoáng ô tô đỗ cửa 2 mặt tiền chủ rất muốn bán. Giá 12 tỷ vào việc ngay. - Sổ nét căng giao dịch luôn. Cực hiếm giá trị đầu tư ở đều ok. Phố ao sen là tuyến phố dân trí cao, phân lô bàn cờ khách mua về để ở hoặc vừa ở + cho thuê văn phòng hoặc kinh doanh tầng 1 là hợp lý nhất. + Vị trí: Gần nhiều trường đại học lớn như Kiến Trúc, Bưu Chính Viễn Thông, An Ninh, ba bước ra KĐT Mỗ Lao 200m ra hồ Văn Quán... + Nhà diện tích mặt tiền rộng ngõ đẹp ô tô chạy vòng quanh, thửa đất vuông vắn cả phố nhà nào cũng kinh doanh. + Diện tích trên sổ 60m² 2 mặt thoáng vĩnh viễn. + Nhà xây khung công bê tông chắc chắn thiết kế hiện đại. - Tầng 1: Kinh doanh + phòng khách + WC. - Tầng 2,3: 4 phòng rộng + WC. - Tầng 4: Phòng thờ. Zalo: 037514 (4 số 2).",06/11/2024,16/11/2024,12 tỷ,60 m²,4 tầng,5 phòng,Sổ đỏ/ Sổ hồng,N/A,4 m,10 m,4 phòng,N/A,N/A,Tin thường,41332449
Chính chủ bán biệt thự Vạn Phúc 158m2 giá đầu tư 173 triệu/m2,"Dự án Vạn Phúc - Simco Sông Đà, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội","Chính chủ bán biệt thự Vạn Phúc 158m² độc quyền giá chỉ 173tr/m². Chính chủ gửi bán biệt thự Vạn Phúc 158m² độc quyền giá chỉ 173tr/m². Diện tích đất: 158 m². Thiết kế: Xây dựng 90m², sàn 246m², 3 tầng hoàn thiện. Vị trí: Tiểu khu đô thị mới Vạn Phúc, cách đường tố hữu 100m, thuận tiện giao thông. Giá bán: 173 tr/m² bao thuế phí. Pháp lý: Sổ đỏ chính chủ, sẵn sàng giao dịch. Liên hệ:  0338 341 ***",03/11/2024,03/12/2024,173 triệu/m²,158 m²,Đông - Nam,Đông - Nam,4 phòng,3 phòng,16 m,15 m,3 tầng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,Tin thường,40675792
"Nhà 4 tầng, Ỷ La DT 30m2, MT 3.3m, ô tô đỗ 5.6 tỷ Hà Đông. LH 0886 743 ***","Đường Ỷ La, Phường Dương Nội, Hà Đông, Hà Nội","- Bán 4 tầng Ỷ La, Dương Nội, Hà Nội. DT 30.3m², MT 3.3m ô tô tải đỗ cửa, cách 200m ra đường Lê Trọng Tấn, Hà Đông. - Khu vực trung tâm, gần ủy ban phường, trường học các cấp, gần nhiều tiện ích như chợ, siêu thị, ngân hàng, - Nhà dân xây dựng chắc chắn, có thể lên thêm tầng. - Vị trí an cư, đầu tư sinh lời, giá rẻ nhất khu vực. - Pháp lý: Sổ đỏ sẵn sàng giao dịch, có thương lượng gia lộc. - Liên hệ: Mr Hà  0886 743 ***  xem nhà miễn phí, miễn (TG - MG).",07/11/2024,22/11/2024,"5,6 tỷ","30,3 m²",Đông,Đông,2 phòng,3 phòng,"3,3 m",6 m,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,Tin thường,41452121
