Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
"Bán đất diện tích 69m2 mặt tiền 9m khu phố Âu Cơ, Tây Hồ, Hà Nội: 0981 222 ***","Đường Âu Cơ, Phường Xuân La, Tây Hồ, Hà Nội","Bán đất thổ cư sổ đỏ chính chủ gần hồ bụng cá khu Phố Âu Cơ, Tây Hồ, Hà Nội. Diện tích 69m² mặt tiền 9m hướng tây bắc. Lô đất vuông vắn và mặt tiền rộng cho nên rất đẹp. Tiện ích xung quanh rất gần với hồ tây, trung tâm thương mại, siêu thị, chợ, trường học Quốc tế, phòng tập gym, và hồ bơi. Khu vực sạch sẽ, thoáng mát, văn minh, an ninh tốt, dân trí cao, Giao thông thuận lợi. Giá bán 11,5 tỷ. Xin liên hệ Mr Long: 0981 222 *** hoặc 0972 853 ***",06/11/2024,16/11/2024,"11,5 tỷ",69 m²,Tây - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,9 m,2 m,N/A,N/A,N/A,Tin thường,41446551
"Bán nhà 4.5 tầng diện tích 238m2 mặt tiền 8.5m. Mặt phố Tô Ngọc Vân, Quảng An, Tây Hồ, Hà Nội","Đường Tô Ngọc Vân, Phường Quảng An, Tây Hồ, Hà Nội","Bán nhà khu vip Quận Tây Hồ, Hà Nội. 1. Bán biệt thự 5 tầng diện tích 200m mặt tiền 10m khu phố Tô Ngọc Vân, Quảng An, Tây Hồ, Hà Nội, với giá bán 67 tỷ. 2: Bán nhà 6 tầng diện tích 295m mặt tiền 12m khu phố Tô Ngọc Vân, Quảng An, Tây Hồ, Hà Nộ, giá bán 86 tỷ. 3: Bán biệt thự 4.5 tầng mặt phố Tô Ngọc Vân, Quảng An, Tây Hồ, Hà Nội. Diện tích 238m² sổ đỏ 220m² mặt tiền 8.5m giá bán 94 tỷ. Xin liên hệ Mr Long: 0981 222 *** / 0972 853 ***",07/11/2024,17/11/2024,94 tỷ,238 m²,Đông - Nam,Đông - Nam,4 phòng,5 phòng,"8,5 m",30 m,4 tầng,Sổ đỏ/ Sổ hồng,N/A,Tin thường,40090218
"Bán đất diện tích 191m2 mặt tiền 8m khu phố Tứ Liên, Tây Hồ, Tây: 0981 222 ***","Đường Tứ Liên, Phường Tứ Liên, Tây Hồ, Hà Nội","Bán đất thổ cư sổ đỏ chính chủ khu phố Tứ Liên, Tây Hồ, Hà Nội. Diện tích 191m² mặt tiền 8m hướng Đông Bắc. Lô đất vuông vắn và mặt tiền rộng cho nên rất đẹp. Đường vào vị trí lô đất hai ô tô tránh nhau. Lô đất nằm ở vị trí trung tâm của Thành Phố Hà Nội. Đặc biệt khu phố Tứ Liên rất đông người nước ngoài chọn thuê ở lâu dài để công tác tại Hà Nội, vì vậy rất thuận lợi cho ai mua đầu tư xây toà nhà căn hộ cao tầng kinh doanh cho người nước ngoài thuê ở với giá cao. Hoặc mua đầu tư xây toà nhà cao tầng kinh doanh về thương mại. Khu an ninh tốt, dân trí cao, giao thông thuận lợi. Giá bán 33.5 tỷ. Xin liên hệ Mr Long: 0981 222 *** hoặc 0972 853 ***",12/11/2024,22/11/2024,"33,5 tỷ",191 m²,Đông - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,8 m,10 m,N/A,N/A,N/A,Tin thường,37776384
"Nhà mặt phố Nghi Tàm, vị trí đẹp nhất, kinh doanh đỉnh, DT 80m2, 7 tầng, MT 6m, giá 44 tỷ","Đường Nghi Tàm, Phường Yên Phụ, Tây Hồ, Hà Nội","Nhà mặt phố Nghi Tàm, vị trí đẹp nhất, kinh doanh đỉnh, DT 80m², 7 tầng, MT 6m, giá 44 tỷ. + Ngôi nhà có vị trí và không gian đẹp & đáng sống nhất Hà Nội. Đẹp nhất mặt phố Tây Hồ: Giao thoa các tuyến phố: Yên Phụ, Nghi Tàm, Âu Cơ, Xuân Diệu. + Diện tích 80m, mặt tiền 6m. + Vỉa hè siêu rộng, phong thủy cực kỳ tốt, vị trí được đánh giá là khu vực đáng sống nhất Thủ Đô với nhiều cây xanh không khí trong lành mát mẻ. Trước mặt view sông Hồng, bên cạnh view Hồ Tây. + Giao thông di chuyển cực kỳ thuận tiện. + Sổ đỏ chính chủ, pháp lý chuẩn. + Giá thương lượng chỉ 44 tỷ. + Liên hê Zalo/Phone: 0921 898 ***",12/11/2024,22/11/2024,44 tỷ,80 m²,6 tầng,6 phòng,Sổ đỏ/ Sổ hồng,N/A,6 m,25 m,6 phòng,N/A,N/A,Tin thường,41389931
"Bán nhà 6 tầng diện tích 95m2 mặt tiền 6m, cầu thang máy, khu phố Tứ Liên, Tây Hồ, Hà Nội","Đường Tứ Liên, Phường Tứ Liên, Tây Hồ, Hà Nội","Bán nhà 6 tầng cầu thang máy sổ đỏ chính chủ khu phố Tứ Liên, Tây Hồ, Hà Nội. Diện tích 95m² mặt tiền 7m hướng Đông Nam. Nhà thiết kế hiện đại theo phong cách Châu Âu và rất đẹp. Nhà nằm ở vị trí trung tâm của thành phố Hà Nội. Tiện ích xung quanh rất gần với Hồ Tây, trung tâm thương mại, siêu thị, chợ, trường học quốc tế, phòng tập gym, và hồ bơi. Khu vực sạch sẽ, thoáng mát, văn minh, an ninh tốt, dân trí cao, giao thông thuận lợi. Giá bán 22 tỷ. Xin liên hệ Mr Long: 0981 222 *** hoặc 097283966.",12/11/2024,22/11/2024,22 tỷ,95 m²,Đông - Nam,Đông - Nam,6 phòng,6 phòng,7 m,3 m,6 tầng,Sổ đỏ/ Sổ hồng,N/A,Tin thường,40581457
"Đất Lạc Long quân, Tây Hồ. Ô tô vào nhà, 78 m2, mặt tiền 7 m. Sổ đỏ chính chủ, giá 20,3 tỷ","Đường Lạc Long Quân, Phường Nhật Tân, Tây Hồ, Hà Nội","Đất mặt ngõ ô tô 7 chỗ vào nhà đường Lạc Long Quân, Tây Hồ, Hà Nội. Ngõ thông thoáng ra phơi đi bộ Trịnh Công Sơn. - Diện tích 78 m², mặt tiền 7 m. - Khu vực đông dân Tây ở. Nhiều cửa hàng, quán ăn tấp nập. - Sổ đỏ chính chủ. - Giá 20,3 tỷ. - Đt: 0981 593 ***",12/11/2024,27/11/2024,"20,3 tỷ",78 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,7 m,"3,5 m",N/A,N/A,N/A,Tin thường,41502487
"Bán căn biệt thự hàng vip đẹp nhất Hồ Tây 307m2, mặt Hồ, vị trí số 1 Tây Hồ","Phố Từ Hoa, Phường Quảng An, Tây Hồ, Hà Nội","Bán căn biệt thự hàng vip đẹp nhất Hồ Tây 307m², mặt Hồ, vị trí số 1 Tây Hồ. Thông tin về căn nhà bán: Mã sản phẩm: 636. Giá bán: 130 tỷ. Quận/huyện: Tây Hồ. Căn nhà đẹp xuất sắc thuộc hàng hiếm dành cho các VIP có nhu cầu mua ở nghỉ dưỡng hoặc mua xây toà căn hộ 5 - 6 tầng, sân vườn đẹp, xe hơi vào thoải mái, mặt phố và mặt Hồ, sổ đỏ chính chủ, căn biệt thự đẹp nhiều hoa trái sân vườn, vị trí vàng không khói bụi, yên tĩnh, văn minh, không bao giờ ngập lụt, đi lại dễ dàng, cạnh nhà toàn tiện ích cao cấp gym, bể bơi, siêu thị... Cạnh các khách sạn lớn nổi tiếng nhất Tây Hồ là Sheraron, Intercontinental, somerset, Elegant Suites vv... Sẵn sàng sang tên chuyển nhượng cho chủ mới. Giá bán hấp dẫn nhất Hồ Tây, thương vụ lãi hàng triệu USD. Quý vị có nhu cầu mua hàng tuyển đẹp nhất Hồ Tây với nhiều mặt hàng ko bao giờ có trên thị trường hãy liên hệ với chúng em. Đơn vị chuyên bán những căn biệt thự, những mảnh đất vàng đẹp số 1 Hồ Tây chỉ dành cho các VIP. Quận/huyện: Tây Hồ. Phố/đường: Từ Hoa. Thiết kế: Hiện Đại. Diện tích đất: 307 m². Diện tích xây dựng: 265m². Số tầng: 3 tầng. Hướng nhà: Tây Nam. Mặt tiền (ngang): 9.12 m. Phường/Xã: Quảng An. Phố/ngõ đi: Ô tô.",12/11/2024,12/12/2024,130 tỷ,307 m²,3 tầng,4 phòng,Đầy đủ,N/A,"9,12 m",Tây - Nam,4 phòng,N/A,N/A,Tin thường,40367811
Bán toà nhà 8 tầng đẳng cấp Hồ Tây gồm 33 căn hộ cho Tây thuê doanh thu cực kỳ hấp dẫn,"Đường Âu Cơ, Phường Quảng An, Tây Hồ, Hà Nội","Bán toà nhà 8 tầng đẳng cấp Hồ Tây gồm 33 căn hộ cho Tây thuê doanh thu cực kỳ hấp dẫn. Thông tin về căn nhà bán: Mã sản phẩm: 641. Giá bán: 66 tỷ. Quận/huyện: Tây Hồ. Toà nhà xây mới, thiết kế phong cách cho Tây thuê đẳng cấp và kiên cố. Được thiết kế bởi công ty nước ngoài, toà nhà 8 tầng gồm 33 căn hộ cho thuê luôn kín khách doanh thu vô cùng hấp dẫn cho thu nhập thụ động đáng để sở hữu đầu tư lâu dài cho dòng tiền lớn và lãi kép. Vị trí đẹp Hồ Tây xe hơi 20 chỗ đỗ cách 8 - 10m, view Hồ Tây, đầy đủ nội thất cao cấp, thang máy xịn, hệ thống phòng chống cháy nổ đạt chuẩn, giấy phép xây dựng hoàn chỉnh, gần phố lớn. Giá chuyển nhượng đã bao gồm đầy đủ nội thất mới tinh. Đi bộ ra Hồ Tây và Hồ Quảng Bá, Xuân Diệu, Tô Ngọc Vân, gym, bể bơi, siêu thị, cafe starbuck, highland vv.. Liên hệ ngay chúng tôi để được sở hữu bđs có giá trị sinh lời cao nhất này.",12/11/2024,22/11/2024,66 tỷ,185 m²,34 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,8 tầng,33 phòng,Đầy đủ,N/A,N/A,Tin thường,41162269
"Sở hữu toà nhà 7 tầng Hồ Tây đang cho thuê kín khách doanh thu cao, thu nhập thụ động","Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","Sở hữu toà nhà 7 tầng Hồ Tây đang cho thuê kín khách doanh thu cao, thu nhập thụ động. Thông tin về căn nhà bán: Mã sản phẩm: 558. Giá bán: 22 tỷ. Quận/huyện: Tây Hồ. Mua cả toà căn hộ chung cư mini đang là mốt mấy năm trở lại đây và dự kiến còn sốt trong nhiều năm tới do mô hình này đúng là 1 kênh đầu tư sinh lời hiệu quả, lãi kép và cho thu thụ động an nhàn và ổn định cao. Toà căn hộ xây mới, cẩn thận và cực kỳ chỉn chu, đẹp từng góc cạnh và nội thất vô cùng xịn, thiết kế độc đáo mang lại vẻ sang trọng mà vẫn có không gian tuyệt vời do tỉ lệ thiết kế từ chiều cao, chiều rộng vô cùng hợp lý nên mọi khách hàng từ Châu Á đến Châu Âu đều thích phong cách này. Móng của toà nhà cho 8 - 10 tầng, toạ lạc lô góc trong con ngõ thanh bình gần Hồ Tây và Công Viên nhỏ. Khu vực trung tâm của quận Tây Hồ nên có vị trí vô cùng đắc địa. Nhắc tới phường Quảng An là ai cũng hiểu đây là vị trí VIP nhất Hồ Tây. Toà 7 tầng gồm thang máy, sân thượng, đầy đủ trang thiết bị, đang cho thuê kín khách giá bán chìa khoá trao tay tặng hết nội thất như trên ảnh và sang tên hợp đồng thuê cho chủ mới. Giá mua sẽ còn sinh lời cao khi chuyển nhượng lại. Doanh thu thuê đang hàng trăm triệu/tháng. Ai mua cả toà vừa cho thuê vừa cho con cái lên Hà Nội ăn học thì vô cùng tuyệt vời. Có nhiều bể bơi, phòng tập, siêu thị, cafe, nhà hàng á - âu ngay cạnh nhà với khoảng cách đi bộ. Xung quanh toàn người NN thuê ở. Ở Hồ Tây luôn khoẻ mạnh và nhiều dịch vụ đẳng cấp hấp dẫn.",12/11/2024,12/12/2024,22 tỷ,68 m²,6 tầng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"6,5 m",Tây - Nam,6 phòng,N/A,N/A,Tin thường,39686195
"Căn biệt thự đẹp lô góc, nở hậu cách Hồ Tây 20m, view Hồ Tây tuyệt đẹp, đẳng cấp","Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","Căn biệt thự đẹp lô góc, nở hậu cách Hồ Tây 20m, view Hồ Tây tuyệt đẹp, đẳng cấp. Thông tin về căn nhà bán: Mã sản phẩm: 642. Giá bán: 55 tỷ. Quận/huyện: Tây Hồ. Căn biệt thự vị trí vàng ở Phường Quảng An, Tây Hồ bán. Căn biệt thự 4 tầng lô góc, mặt tiền rộng nở hậu và xe 7 chỗ vào rộng rãi, 2 mặt tiền đẹp, cách hồ khoảng 20m, yên tĩnh, khu dân trí cao, tiện đường, chợ và các tiện ích cao cấp cạnh nhà như đi bộ ra gym, cafe, ngân hàng, siêu thị, spa vv.. Địa thế căn nhà là trung tâm đẹp nhất ở Quảng An, vị trí số 1 ở Tây Hồ được đánh giá cao nhất bởi khách hàng giàu có. Mua căn nhà có thể bạn sẽ đập đi xây toà apartment cho Tây VIP thuê thì cho doanh thu đều đặn, cho dòng tiền rất cao. Quý khách có thể thiết kế căn duplex trên tầng 7 - 8 hoặc 8 - 9 rất tuyệt vời. Toà nhà sẽ xanh mát ngập tràn ánh sáng, không gian xanh và Hồ Tây thơ mộng mát mẻ, trong lành. Căn nhà có 2 hướng rất hiếm có là Đông Nam hợp cho những người Đông Tứ Mệnh và hướng Tây Nam cho người mang Tây Tứ Mệnh. Để sở hữu được căn nhà này quả là may mắn!",12/11/2024,12/12/2024,55 tỷ,115 m²,4 tầng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"11,5 m",Đông - Nam,5 phòng,N/A,N/A,Tin thường,40755910
"Sở hữu toà nhà 7 tầng Hồ Tây đang cho thuê kín khách doanh thu cao, thu nhập thụ động","Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","Sở hữu toà nhà 7 tầng Hồ Tây đang cho thuê kín khách doanh thu cao, thu nhập thụ động. Thông tin về căn nhà bán: Mã sản phẩm: 558. Giá bán: 22 tỷ. Quận/huyện: Tây Hồ. Mua cả toà căn hộ chung cư mini đang là mốt mấy năm trở lại đây và dự kiến còn sốt trong nhiều năm tới do mô hình này đúng là 1 kênh đầu tư sinh lời hiệu quả, lãi kép và cho thu thụ động an nhàn và ổn định cao. Toà căn hộ xây mới, cẩn thận và cực kỳ chỉn chu, đẹp từng góc cạnh và nội thất vô cùng xịn, thiết kế độc đáo mang lại vẻ sang trọng mà vẫn có không gian tuyệt vời do tỉ lệ thiết kế từ chiều cao, chiều rộng vô cùng hợp lý nên mọi khách hàng từ Châu Á đến Châu Âu đều thích phong cách này. Móng của toà nhà cho 8 - 10 tầng, toạ lạc lô góc trong con ngõ thanh bình gần Hồ Tây và Công Viên nhỏ. Khu vực trung tâm của quận Tây Hồ nên có vị trí vô cùng đắc địa. Nhắc tới phường Quảng An là ai cũng hiểu đây là vị trí VIP nhất Hồ Tây. Toà 7 tầng gồm thang máy, sân thượng, đầy đủ trang thiết bị, đang cho thuê kín khách giá bán chìa khoá trao tay tặng hết nội thất như trên ảnh và sang tên hợp đồng thuê cho chủ mới. Giá mua sẽ còn sinh lời cao khi chuyển nhượng lại. Doanh thu thuê đang hàng trăm triệu/tháng. Ai mua cả toà vừa cho thuê vừa cho con cái lên Hà Nội ăn học thì vô cùng tuyệt vời. Có nhiều bể bơi, phòng tập, siêu thị, cafe, nhà hàng á - âu ngay cạnh nhà với khoảng cách đi bộ. Xung quanh toàn người NN thuê ở. Ở Hồ Tây luôn khoẻ mạnh và nhiều dịch vụ đẳng cấp hấp dẫn.",12/11/2024,12/12/2024,22 tỷ,68 m²,6 tầng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"6,5 m",Tây - Nam,6 phòng,N/A,N/A,Tin thường,39686195
"Căn biệt thự đẹp lô góc, nở hậu cách Hồ Tây 20m, view Hồ Tây tuyệt đẹp, đẳng cấp","Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","Căn biệt thự đẹp lô góc, nở hậu cách Hồ Tây 20m, view Hồ Tây tuyệt đẹp, đẳng cấp. Thông tin về căn nhà bán: Mã sản phẩm: 642. Giá bán: 55 tỷ. Quận/huyện: Tây Hồ. Căn biệt thự vị trí vàng ở Phường Quảng An, Tây Hồ bán. Căn biệt thự 4 tầng lô góc, mặt tiền rộng nở hậu và xe 7 chỗ vào rộng rãi, 2 mặt tiền đẹp, cách hồ khoảng 20m, yên tĩnh, khu dân trí cao, tiện đường, chợ và các tiện ích cao cấp cạnh nhà như đi bộ ra gym, cafe, ngân hàng, siêu thị, spa vv.. Địa thế căn nhà là trung tâm đẹp nhất ở Quảng An, vị trí số 1 ở Tây Hồ được đánh giá cao nhất bởi khách hàng giàu có. Mua căn nhà có thể bạn sẽ đập đi xây toà apartment cho Tây VIP thuê thì cho doanh thu đều đặn, cho dòng tiền rất cao. Quý khách có thể thiết kế căn duplex trên tầng 7 - 8 hoặc 8 - 9 rất tuyệt vời. Toà nhà sẽ xanh mát ngập tràn ánh sáng, không gian xanh và Hồ Tây thơ mộng mát mẻ, trong lành. Căn nhà có 2 hướng rất hiếm có là Đông Nam hợp cho những người Đông Tứ Mệnh và hướng Tây Nam cho người mang Tây Tứ Mệnh. Để sở hữu được căn nhà này quả là may mắn!",12/11/2024,12/12/2024,55 tỷ,115 m²,4 tầng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"11,5 m",Đông - Nam,5 phòng,N/A,N/A,Tin thường,40755910
"Căn nhà đẹp 3 ngủ ngõ xe hơi tránh nhau ở khu Âu Cơ, Tây Hồ bán giá rẻ","Đường Âu Cơ, Phường Nhật Tân, Tây Hồ, Hà Nội","Căn nhà đẹp 3 ngủ ngõ xe hơi tránh nhau ở khu Âu Cơ, Tây Hồ bán giá rẻ. Thông tin về căn nhà bán: Mã sản phẩm: 644. Giá bán: 9.5 tỷ. Quận/huyện: Tây Hồ. Căn nhà tuyệt đẹp 2 tầng dựng bằng thép tiền chế cực kỳ cẩn thận chắc chắn, tốn tiền và đắt hơn xây này chuyển nhượng cho chủ mới. Căn nhà giá trị và đẹp ở chỗ con ngõ thanh bình, rộng to như phố 2 xe hơi lớn tránh nhau, nhà vuông đẹp trước sau đều 6m, tầng 1 là khách, bếp và vệ sinh rất rộng rãi, tầng 2 là 3 ngủ và 1 vệ sinh chung, sàn gỗ, tất cả thiết bị đều xịn sò sang tận bên Đức nhập về, nhà có không gian tốt, thoáng mát, cửa kính 2 lớp chống ồn, nhà làm tỉ mỉ đắt tiền hơn cả xây, kết cấu vững chắc và đẹp như ảnh. Khu văn minh, an toàn tiện đường, trường và chợ. Gần các đô thị lớn như Vườn Đào, Ciputra, Starlake... Cạnh công viên nước, chợ Nhật Tân, Lotte Tây Hồ... Nguồn gốc đất thổ cư, vẫn đóng thuế hàng năm. Dãy phố đã có nhiều nhà có sổ đỏ. Mua ở, cho thuê rất tuyệt vời. Quận/huyện: Tây Hồ. Phố/đường: Âu Cơ. Thiết kế: Hiện đại. Diện tích đất: 98 m². Diện tích xây dựng: 170 m². Số tầng: 2 tầng. Số phòng ngủ: 3. Số phòng tắm: 2. Hướng nhà: Đông Nam. Mặt tiền (ngang): 6 m. Phường/Xã: Nhật Tân. Phố/ngõ đi: Ô tô.",26/10/2024,25/11/2024,"9,5 tỷ",98 m²,2 tầng,3 phòng,Sổ phi nông nghiệp vẫn đóng thuế hàng năm,Đầy đủ,7 m,Đông - Nam,3 phòng,N/A,N/A,Tin thường,41162298
"Căn nhà đẹp 3 ngủ ngõ xe hơi tránh nhau ở khu Âu Cơ, Tây Hồ bán giá rẻ","Đường Âu Cơ, Phường Nhật Tân, Tây Hồ, Hà Nội","Căn nhà đẹp 3 ngủ ngõ xe hơi tránh nhau ở khu Âu Cơ, Tây Hồ bán giá rẻ. Thông tin về căn nhà bán: Mã sản phẩm: 644. Giá bán: 9.6 tỷ. Quận/huyện: Tây Hồ. Căn nhà tuyệt đẹp 2 tầng dựng bằng thép tiền chế cực kỳ cẩn thận chắc chắn, tốn tiền và đắt hơn xây này chuyển nhượng cho chủ mới. Căn nhà giá trị và đẹp ở chỗ con ngõ thanh bình, rộng to như phố 2 xe hơi lớn tránh nhau, nhà vuông đẹp trước sau đều 6m, tầng 1 là khách, bếp và vệ sinh rất rộng rãi, tầng 2 là 3 ngủ và 1 vệ sinh chung, sàn gỗ, tất cả thiết bị đều xịn sò sang tận bên Đức nhập về, nhà có không gian tốt, thoáng mát, cửa kính 2 lớp trống ồn, nhà làm tỉ mỉ đắt tiền hơn cả xây, kết cầu vững chắc và đẹp như ảnh. Khu văn minh, an toàn tiện đường, trường và chợ. Gần các đô thị lớn như Vườn Đào, Ciputra, starlake... Cạnh công viên nước, chợ Nhật Tân, Lotte Tây Hồ vv.. Nguồn gốc đất thổ cư, vẫn đóng thuế hàng năm. Dãy phố đã có nhiều nhà có sổ đỏ. Mua ở, cho thuê rất tuyệt vời.",12/11/2024,12/12/2024,"9,6 tỷ",98 m²,2 tầng,3 phòng,Phi nông nghiệp,Đầy đủ,6 m,Đông - Nam,2 phòng,N/A,N/A,Tin thường,40755416
"Bán căn nhà 2 tầng diện tích 104m2, sân vườn đẹp","Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","Bán căn nhà 2 tầng diện tích 104m², sân vườn đẹp. Thông tin về căn nhà bán: Mã sản phẩm: 620. Giá bán: 14.8 tỷ. Quận/huyện: Tây Hồ. Bán căn nhà ở ngõ 31 Xuân Diệu - Quảng An - Tây Hồ. Căn nhà 2 tầng sân vườn đẹp, nhà 2 ngủ, 2 vệ sinh, khách bếp rộng đẹp ở tầng 1, vườn đẹp, tầng 2 có 2 ngủ, ban công to, nhà nở hậu. Nhà mặt công viên, sáng thoáng, cửa Đông Nam, phía sau công Viên Tây Bắc, diện tích 104 m² trong đó: Được cấp giấy chứng nhận 40.2m², 10.3m² đất không cấp giấy chứng nhận, còn đâu là đất vườn đã xử dụng lâu năm. Mua căn nhà về nghỉ dưỡng khi về già, nhà sát Hồ, tường chạm công viên. Nhà đang cho tây thuê được 17,646 triệu/tháng.",12/11/2024,12/12/2024,"14,8 tỷ",104 m²,2 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,2 tầng,2 phòng,Đầy đủ,N/A,N/A,Tin thường,40332110
"Bán căn biệt thự hàng vip đẹp nhất Hồ Tây 307m2, mặt Hồ, vị trí số 1 Tây Hồ","Phố Từ Hoa, Phường Quảng An, Tây Hồ, Hà Nội","Bán căn biệt thự hàng vip đẹp nhất Hồ Tây 307m², mặt Hồ, vị trí số 1 Tây Hồ. Thông tin về căn nhà bán: Mã sản phẩm: 636. Giá bán: 130 tỷ. Quận/huyện: Tây Hồ. Căn nhà đẹp xuất sắc thuộc hàng hiếm dành cho các VIP có nhu cầu mua ở nghỉ dưỡng hoặc mua xây toà căn hộ 5 - 6 tầng, sân vườn đẹp, xe hơi vào thoải mái, mặt phố và mặt Hồ, sổ đỏ chính chủ, căn biệt thự đẹp nhiều hoa trái sân vườn, vị trí vàng không khói bụi, yên tĩnh, văn minh, không bao giờ ngập lụt, đi lại dễ dàng, cạnh nhà toàn tiện ích cao cấp gym, bể bơi, siêu thị... Cạnh các khách sạn lớn nổi tiếng nhất Tây Hồ là Sheraron, Intercontinental, somerset, Elegant Suites vv... Sẵn sàng sang tên chuyển nhượng cho chủ mới. Giá bán hấp dẫn nhất Hồ Tây, thương vụ lãi hàng triệu USD. Quý vị có nhu cầu mua hàng tuyển đẹp nhất Hồ Tây với nhiều mặt hàng không bao giờ có trên thị trường hãy liên hệ với chúng em. Đơn vị chuyên bán những căn biệt thự, những mảnh đất vàng đẹp số 1 Hồ Tây chỉ dành cho các VIP.",21/10/2024,20/11/2024,130 tỷ,306 m²,3 tầng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,Tây - Nam,5 phòng,N/A,N/A,Tin thường,40906778
"Căn biệt thự đẹp lô góc, nở hậu cách Hồ Tây 20m, view Hồ Tây tuyệt đẹp, đẳng cấp","Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","Căn biệt thự đẹp lô góc, nở hậu cách Hồ Tây 20m, view Hồ Tây tuyệt đẹp, đẳng cấp. Thông tin về căn nhà bán: Mã sản phẩm: 642. Giá bán: 55 tỷ. Quận/huyện: Tây Hồ. Căn biệt thự vị trí vàng ở Phường Quảng An, Tây Hồ bán. Căn biệt thự 4 tầng lô góc, mặt tiền rộng nở hậu và xe 7 chỗ vào rộng rãi, 2 mặt tiền đẹp, cách hồ khoảng 20m, yên tĩnh, khu dân trí cao, tiện đường, chợ và các tiện ích cao cấp cạnh nhà như đi bộ ra gym, cafe, ngân hàng, siêu thị, spa vv.. Địa thế căn nhà là trung tâm đẹp nhất ở Quảng An, vị trí số 1 ở Tây Hồ được đánh giá cao nhất bởi khách hàng giàu có. Mua căn nhà có thể bạn sẽ đập đi xây toà apartment cho Tây vip thuê thì cho doanh thu đều đặn, cho dòng tiền rất cao. Quý khách có thể thiết kế căn duplex trên tầng 7 - 8 hoặc 8 - 9 rất tuyệt vời. Toà nhà sẽ xanh mát ngập tràn ánh sáng, không gian xanh và Hồ Tây thơ mộng mát mẻ, trong lành. Căn nhà có 2 hướng rất hiếm có là Đông Nam hợp cho những người Đông Tứ Mệnh và hướng Tây Nam cho người mang Tây Tứ Mệnh. Để sở hữu được căn nhà này quả là may mắn!",12/11/2024,12/12/2024,55 tỷ,115 m²,Đông - Nam,Tây - Nam,5 phòng,5 phòng,"11,5 m",3 m,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tin thường,40721880
"Bán căn nhà Hồ Tây xe hơi vào. Sân rộng để được 3 ô tô, nở hậu, gần Hồ Tây thơ mộng, sổ đỏ 212m2","Đường Đặng Thai Mai, Phường Quảng An, Tây Hồ, Hà Nội","Bán căn nhà Hồ Tây xe hơi vào. Sân rộng để được 3 ô tô, nở hậu, gần Hồ Tây thơ mộng. Thông tin về căn nhà bán: Mã sản phẩm: 385. Giá bán: 71 tỷ. Quận/huyện: Tây Hồ. Chúng tôi chào bán căn nhà ngõ phố Đặng Thai Mai, Quảng An, Tây Hồ. Căn biệt thự có diện tích đất 212m² được cấp giấy chứng nhận quyền sử dụng đất.. Mặt tiền 6m, hậu 7.30m, móng lên được 5 tầng. Vị trí vô cùng đắc địa, xe hơi 7 chỗ vào rộng rãi, gần Hồ Tây. Vị trí thoáng mát, văn minh, yên tĩnh, view thoáng đẹp. Căn nhà 4 tầng, sân vườn rộng, hướng Đông Nam. Tiện đường, trường, chợ. Đi bộ ra Hồ Tây, siêu thị, phòng gym và nhiều giải trí, tiện ích khác. Giá quá hấp dẫn để mua sở hữu cho thuê người Nước Ngoài, đập đi xây toà nhà căn hộ cao cấp cho thuê sẽ cho doanh thu cực mơ ước, hoặc xây một căn biệt thự đẹp và nguy nga lộng lẫy. Liên hệ ngay với chúng tôi. Đại lý Bất Động Sản Hồ Tây uy tín về dịch vụ và có nhiều sản phẩm bán nhất quận Tây Hồ.",05/11/2024,05/12/2024,71 tỷ,212 m²,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,6 m,Đông - Nam,4 phòng,N/A,N/A,Tin thường,41429963
