Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
"Bán đất mặt phố cổ Bát Đàn 963m2 full x 6m MT, xây building, kinh doanh đỉnh, nở hậu, chỉ 200 tỷ","Phố Bát Đàn, Phường Hàng Bồ, Hoàn Kiếm, Hà Nội","- Thửa đất đẹp mặt phố cổ thông Hàng Bồ, Hàng Ngang. - Đường 2 chiều ô tô, vỉa hè rộng rãi, để được nhiều xe. - Diện tích thửa đất rộng 963m² Full x 6m MT. - Hiện trạng pháp lý: Đất được nhà nước giao đóng thuế hàng năm. - Rất phù hợp đầu tư xây toà khách sạn, văn phòng phố cổ trung tâm cực đỉnh. - Giá bán: 200 tỷ (Có TL). - Xem nhà đất phố cổ vui lòng LH trực tiếp  0901 678 ***  Tưởng Foko. Miễn trung gian.",07/11/2024,17/11/2024,200 tỷ,963 m²,N/A,N/A,N/A,N/A,6 m,Đang chờ sổ,N/A,N/A,N/A,Tin thường,41452175
"Bán nhà Đường Thành, 62m2, 5 tầng, mặt tiền 6.6m, 14.8 tỉ, kinh doanh apartment, homestay","Phố Đường Thành, Phường Cửa Đông, Hoàn Kiếm, Hà Nội","Liên hệ: Tôi - Liên Nhà Phố:  0977 097 *** - Phố Đường Thành gần Hàng Da, Hàng Cót, Hàng Gà, Hàng Điếu, thông ra Hàng Bông, Hàng Mành. - Trung tâm phố cổ, gần hồ Hoàn Kiếm, vị trí cực đẹp. - Nhà xây full 5 tầng cực kỳ chắc chắn. Có ô chờ thang máy, móng 7 tầng khách mua về chồng tầng thoải mái. - Phù hợp kinh doanh khách sạn, homestay, appartment, dịch vụ du lịch. Pháp lý: Sổ đỏ chính chủ vuông vắn sẵn sàng giao dịch. Giá 14.8 tỷ có thương lượng. Liên hệ: Tôi - Liên nhà phố:  0977 097 ***  - nhà thật - giá thật - ảnh thật - thông tin thật. Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhất. Miễn phí tư vấn, xem nhà 100%...",02/11/2024,13/11/2024,"14,8 tỷ",62 m²,5 tầng,62 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"6,6 m",3 m,5 phòng,N/A,N/A,Tin thường,40926475
"Giảm chào! Bán nhà Trần Hưng Đạo 85m2 x 4 tầng thang máy, mặt tiền 4.3m, 27.5 tỷ, thu 50tr/tháng","Đường Trần Hưng Đạo, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","Liên hệ: Tôi - Liên Nhà Phố:  0977 097 *** - Phố Trần Hưng Đạo gần Phố Huế, Bà Triệu, Lê Duẩn, Lý Thường Kiệt, Quán Sứ. - Phố cổ vip Hai Bà Trưng, khu vực cực kỳ hiếm nhà bán, kinh doanh đỉnh, ô tô dừng đỗ. - Nhà vị trí đẹp, phù hợp để kinh doanh văn phòng, khách sạn, homestay, appartment. - Dòng tiền 50tr/ tháng tương đương gần 600 tr/năm. - Thiết kế: 4 tầng kiên cố chắc chắn, móng cột lên 8, 9 tầng thoải mái. Pháp lý: Sổ đỏ chính chủ vuông đẹp sẵn sàng giao dịch. Giá 27.5 tỷ có thương lượng. Liên hệ: Tôi - Liên nhà phố:  0977 097 ***  - nhà thật - giá thật - ảnh thật - thông tin thật. Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhất. Miễn phí tư vấn, xem nhà 100%...",03/11/2024,13/11/2024,"27,5 tỷ",85 m²,4 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,3 m",6 m,4 phòng,N/A,N/A,Tin thường,41410284
"Mua ngay! Bán nhà mặt phố Bát Đàn, 62m2 x 4 tầng, giá 37 tỷ, kinh doanh khách sạn, homestay","Phố Bát Đàn, Phường Cửa Đông, Hoàn Kiếm, Hà Nội","Mua ngay! Bán nhà mặt phố Bát Đàn, 62m² x 4 tầng, giá 37 tỷ, kinh doanh khách sạn, homestay. Liên hệ: Tôi - Liên Nhà Phố:  0977 097 *** . Mặt phố Bát Đàn, trung tâm phố cổ, Hoàn Kiếm Kinh Doanh Đỉnh. - Phố Bát Đàn thông Hàng Điếu, Hàng Gà, Hàng Cót, Đường Thành, Hàng Da, Hàng Bông, Lương Văn Can. - Vị trí vip nhất phố cổ, đi bộ ra Hồ Gươm, Nhà Thờ, và các địa điểm tham quan, hàng quán nổi tiếng. - Phố vô cùng đông đúc, cả tây và ta, kinh doanh gì cũng hái ra tiền. - Nhà vị trí đẹp, phù hợp nhất kinh doanh khách sạn, homestay, apartment tuyệt vời. - Thiết kế: Nhà khung cột bê tông chắc chắn. + Tầng 1: Kinh doanh, Phòng Khách, WC. + Tầng 2, 3: 2 Phòng ngủ + WC. + Tầng 4: Phòng thờ, sân phơi. Pháp lý: Sổ đỏ chính chủ sẵn sàng giao dịch. Giá 37 tỷ có thương lượng. Liên hệ: Tôi - Liên nhà phố:  0977 097 ***  - nhà thật - giá thật - ảnh thật - thông tin thật. Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhất. Miễn phí tư vấn, xem nhà 100%...",03/11/2024,13/11/2024,37 tỷ,62 m²,4 phòng,4 phòng,Đầy đủ,N/A,10 m,4 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41302102
"Bán nhà ngõ thông ô tô kinh doanh đỉnh KV Phan Chu Trinh 30m2 x 6 tầng, MT 4.3m, SĐCC, chỉ 12.2 tỷ","Đường Phan Chu Trinh, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội","- Vị trí đẹp mặt ngõ thông rộng, ô tô phi nước đại. - Thuận tiện cho công việc kinh doanh thương mại, chỉ vài bước ra mặt phố lớn. - Thiết kế 6 tầng kiên cố, khuôn đất đẹp, mặt tiền 4.3m. - Mỗi tầng 1 phòng + WC. - Rất phù hợp vừa ở kết hợp kinh doanh thương mại. - Giá bán: 12.2 tỷ (Có TL). - Xem nhà vui lòng LH trực tiếp  0901 678 ***  Tưởng Foko. Miễn trung gian.",07/11/2024,17/11/2024,"12,2 tỷ",30 m²,4 phòng,5 phòng,Đầy đủ,N/A,"4,3 m",6 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41452161
"Hot hot bán nhà đẹp 30m2 đường Bạch Đằng, 3 tỷ, 2PN, 2PT","Đường Bạch Đằng, Phường Chương Dương, Hoàn Kiếm, Hà Nội","Nhà riêng ở đường Bạch Đằng, Phường Chương Dương, Hoàn Kiếm, Hà Nội đang chờ bạn! Diện tích 30m², 3 tầng, với 2PN và 2PT full nội thất, sẵn sàng dọn vào ở luôn. Địa điểm cực chất, gần nhiều quán café xịn, chợ, và tiện ích xung quanh. Phong cách sống trẻ trung, năng động. Nhà có phong thủy tốt, giúp bạn luôn gặp may mắn. Pháp lý đầy đủ, bạn có thể yên tâm khi giao dịch. Liên hệ ngay để không bỏ lỡ cơ hội này! Huyen Giang:  0943 979 ***",07/11/2024,17/11/2024,3 tỷ,30 m²,2 phòng,Hợp đồng mua bán,N/A,N/A,3 tầng,2 phòng,Đầy đủ,N/A,N/A,Tin thường,41452125
Bán toà building mặt phố Bà Triệu - lô góc 2 mặt phố - siêu vip. 682m2 x 11T - MT 30m - giá 550 tỷ,"Phố Bà Triệu, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội","Bán toà building mặt phố bà triệu - lô góc 2 mặt phố - siêu vip. 682m² x 11T - MT 30m - Giá 550 tỷ. Diện tích: 682m² x 11 tầng. Mặt tiền: 30m. Giá: 550 tỷ (có thương lượng). Liên hệ xem nhà và gặp chính chủ. 0968 883 *** - Vị trí Toà Building vô cùng đắc địa, cách Hồ Gươm vài bước chân. Lô góc 2 mặt Phố lớn. Thiết kế thông sàn: 1 tầng hầm, 10 tầng nổi, 2 thang máy tốc độ cao, điều hoà âm trần, máy phát điện riêng. - Pháp lý sổ 50 năm đứng tên doanh nghiệp, hình thức giao dịch: Chuyển nhượng 100% cổ phần. - Hiện đang cho ngân hàng thuê 4 tầng dưới với giá 732.600 đ/m². Các tầng trên để không vì gia chủ xác định để bán.",07/11/2024,17/11/2024,550 tỷ,682 m²,11 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,11 tầng,11 phòng,N/A,N/A,N/A,Tin thường,39151720
"Cực hiếm có 1-0-2, phố cổ xịn 5m ra ô tô, 5 tầng dân xây, 2 thoáng, 6 ngủ, KD - 45m2 - chỉ 10 tỷ","Đường Triệu Việt Vương, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","Cực hiếm có 1 - 0 - 2, phố cổ xịn 5m ra ô tô tránh, 5 tầng dân xây đẹp, 2 thoáng, 6 ngủ, kinh doanh - 45m² - chỉ 10 tỷ. Mô tả: - Vị trí tuyệt đẹp, chỉ 5m ra ô tô tránh, buôn bán kinh doanh sầm uất, 5p lên đến bờ hồ Hoàn Kiếm, tiện ích ngập tràn. - Nhà 5 tầng dân xây, khung cột bê tông cực kỳ chắc chắn, thiết kế hợp lý. * Có thể cải tạo thành 9 phòng, ở và kết hợp kinh doanh homestay - cây atm lý tưởng! Thiết kế: Tầng 1: Phòng tiếp khách, phòng ăn, phòng bếp, khu để xe để đồ. Tầng 2: Phòng tiếp khách kết hợp sinh hoạt chung, giếng trời. Tầng 3&4: 1 phòng ngủ đơn + 1 phòng ngủ đôi + 1 phòng thay đồ + 1 WC. Tầng 5: Phòng thờ + sân phơi. - Nhà 2 thoáng trước sau nên phòng nào cũng sáng thoáng, sinh khí vượng lộc. * Sổ đỏ đẹp - sẵn sàng giao dịch! LH  0915 962 ***  để xem nhà 24/7.",05/11/2024,15/11/2024,10 tỷ,45 m²,6 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,5 tầng,6 phòng,Cơ bản,N/A,N/A,Tin thường,41426708
"Bán khách sạn tại phố Gia Ngư, Hoàn Kiếm DT 500m2, 13T MT 17m","Phố Gia Ngư, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội","Siêu khách sạn 4 sao - phố Gia Ngư - gần hồ - cực hiếm. Mô tả: Dt đất 500m², MT 17m, xây 13 tầng, 120 phòng. Khách sạn Gia Ngư là một trong những khách sạn lớn nhất nhì tại thủ đô Hà Nội, với độ sang trọng và hiện đại thì gần như không có mấy khách sạn lớn ở Hà Nội, Khách sạn có 120 phòng, vị trí đẹp. Lúc nào cũng full phòng, toàn khách nước ngoài thuê. Giá bán 1350 tỷ, sổ đỏ chính chủ lâu dài. LH chú Phú  0965 190 ***",07/11/2024,17/11/2024,1.350 tỷ,500 m²,120 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,13 tầng,120 phòng,N/A,N/A,N/A,Tin thường,38455922
"Bán nhà mặt phố tại phường Trần Hưng Đạo, giá cực chất 37,78 tỷ, diện tích 74m2","Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","Nhà mặt phố tọa lạc tại phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội, là cơ hội hấp dẫn cho các nhà đầu tư và doanh nhân. Với vị trí đắc địa, nhà được thiết kế 3 tầng, phù hợp cho việc kinh doanh hoặc làm văn phòng. - Diện tích 74m², không gian rộng rãi, thuận tiện cho nhiều mục đích sử dụng. - Pháp lý đầy đủ với sổ đỏ, đảm bảo an toàn cho giao dịch. - Khu vực sầm uất, gần các trung tâm thương mại, dịch vụ tiện ích, thuận lợi cho việc phát triển kinh doanh. Ưu điểm: - Vị trí trung tâm, dễ dàng di chuyển đến các khu vực lân cận. - Phong thủy tốt, mang lại tài lộc cho chủ nhân. - Đường phố rộng rãi, phù hợp cho việc kinh doanh đa dạng. Đừng bỏ lỡ cơ hội này! Liên hệ ngay để được tư vấn miễn phí tại Nguyễn Kim Quang qua số điện thoại  0918 641 ***",06/11/2024,17/11/2024,"37,78 tỷ",74 m²,N/A,N/A,N/A,N/A,3 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41451867
"Mặt phố Hà Trung Hoàn Kiếm DT 52m - 4tầng - MT4,2m - chỉ 50,5 tỷ","Phố Hà Trung, Phường Hàng Bông, Hoàn Kiếm, Hà Nội","* Mặt phố Hà Trung Hoàn Kiếm Dt 52m - 4tầng - mt4,2m - chỉ 50,5 tỉ. * Nhà vị trí vip đẹp nhất kinh doanh vàng thu đổi ngoại tệ canh chợ Hàng Da TTTM các trường THPT. * Mấy bước ra Hồ Gươm tuyến phố đi bộ khu vực vui chơi giải trí Hàm Cá mập Thủy Tạ Hồng Vân Long Vân Quán Gió - Tháp Bút - Vườn Hoa Lý Thái Tổ ngập tràn tiện ích dân trí cao an sinh tốt. * LH a Quân xem nhà gặp chủ 24/7 giao dịch nhanh.",06/11/2024,17/11/2024,"50,5 tỷ",52 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,"4,2 m",4 tầng,N/A,N/A,N/A,Tin thường,41451701
"(Chính chủ) bán tòa nhà mặt phố Trần Hưng Đạo, ngã tư Phan Chu Trinh. DT 250m2 x 11T, mặt tiền 11m","Đường Trần Hưng Đạo, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội","Cần bán tòa nhà mặt phố Trần Hưng Đạo x Phan Chu Trinh, Q. Hoàn Kiếm. - Diện tích 250m² x 11T, mặt tiền rộng 11m. - Sổ đỏ chính chủ, vuông vắn. - Đầy đủ GPXD, pccc, hoàn công đầy đủ. Giá bán: 200 tỷ đồng. LH:  0964 488 ***  vs  0902 902 *** trong giờ hành chính).",06/11/2024,22/11/2024,200 tỷ,250 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,11 m,11 tầng,N/A,N/A,N/A,Tin thường,41333408
"(Chính chủ) bán nhà mặt Phố Huế. Diện tích sổ đỏ 320m2, mặt tiền 16m. Giá 192 tỷ. LH: 0964 488 ***","Phố Phố Huế, Phường Hàng Bài, Hoàn Kiếm, Hà Nội","Bán nhà mặt phố Huế, diện tích 320m², mặt tiền rộng 16m, sổ đỏ vuông vắn. Nhà cũ xác định mua đất. Giá đầu tư: 192 tỷ. LH:  0964 488 ***  vs  0902 902 *** trong giờ hành chính).",06/11/2024,22/11/2024,192 tỷ,320 m²,N/A,N/A,N/A,N/A,16 m,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41333422
"Cần bán nhà mặt phố Cổ Hàng Mắm 1sổ 1chủ 150m2 MT 8,6m. Vị trí vip Hồ Gươm. 149 tỷ. Lh: 0847 776 ***","Phố Hàng Mắm, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội","Cần bán nhà mặt phố Cổ Hàng Mắm 1sổ 1chủ 150m² Mt 8,6m. Vị trí vip Hồ Gươm. 149 tỷ. Lh:  0847 776 *** . Vị trí đẹp nhất phố cạnh Ngã Tư. Hiện trạng 3 tầng cho thuê nhà hàng. Sổ đỏ sẵn sàng giao dịch. Lh:  0847 776 ***  Nguyễn Sướng 39t. Làm việc chính chủ.",06/11/2024,17/11/2024,149 tỷ,150 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,"8,6 m",3 tầng,N/A,N/A,N/A,Tin thường,41451634
"Bán căn hộ The Grand Hàng Bài Hà Nội, miễn phí quản lí và đỗ xe, không ở có thể cho CĐT thuê lại","The Grand Hà Nội, 22 24, Phố Hai Bà Trưng, Phường Hàng Bài, Hoàn Kiếm, Hà Nội","Căn hộ siêu cao cấp The Grand Hà Nội - một bước tới Hồ Gươm, dành cho chủ nhân biết hưởng thụ. - Vị trí: 22 - 24 Hàng Bài và 25 - 27 Hai Bà Trưng, Q. Hoàn Kiếm, Hà Nội, đối diện trung tâm thương mại Tràng Tiền, sát vách Hồ Gươm trái tim Xanh của Thủ Đô. - Chủ đầu tư: Masterise Homes. - Quy mô dự án: 8 tầng cao và 6 tầng hầm (1 tầng hầm bể bơi + 1 tầng TTTM + 3 tầng hầm để xe + 1 tầng hầm kỹ thuật). - Số lượng căn hộ: 104 căn. - The Grand Hàng Bài được quản lý vận hành bởi Ritz Carlton - Thuộc tập đoàn Marriott 6 sao. Mỗi quốc gia chỉ có duy nhất 1 khách sạn hoặc toà nhà Ritz Carlton vận hành. Đông Nam Á chỉ có 3 quốc gia: Singapore, Việt Nam, Thái Lan. Việt Nam duy nhất có The Grand Hàng Bài. * Thông tin căn hộ bán: Diện tích: 151m² tim tường. Thiết kế: 3 phòng ngủ 2 nhà vệ sinh. Bàn giao: Full nội thất cao cấp chuẩn 6 sao. Hiện trạng: Đã bàn giao và tháng 8/2024 nhận sổ đỏ. * Căn hộ được hưởng chính sách sau: - Miễn phí quản lí dịch vụ trong 18 tháng. - Miễn phí đỗ xe ô tô trong 12 tháng. - Nếu chủ nhân không ở có thể để đơn vị vận hành Ritz Carlton thuê lại với giá khoảng 300tr/tháng (Tùy căn và tùy tầng). LH E để xem nhà ạ:  0865 922 ***",21/10/2024,21/11/2024,78 tỷ,151 m²,2 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,Nam,3 phòng,Đầy đủ,N/A,N/A,Tin thường,39947625
"Chính chủ cần bán nhà TT tầng 5, tòa TT Quốc Hội, DT 40m2 mặt phố đường Hồng Hà, tiện nghi","Đường Hồng Hà, Phường Chương Dương, Hoàn Kiếm, Hà Nội","- Liên hệ: Anh Quang  0979 111 *** call/zalo sau 10h sáng hàng ngày). - Loại hình: Nhà tập thể. - Vị trí trung tâm Hoàn Kiếm, mặt phố đường Hồng Hà, cách Nhà Hát Lớn 20m. - Gần chợ dân sinh, trường học, bệnh viện 108,... - Có nhà để xe. - Đầy đủ nội thất tiện nghi, chỉ việc dọn vào ở. - 2 phòng ngủ, 1 phòng khách, 1 vệ sinh. - Diện tích sử dụng 40m². - Tình trạng: Sửa mới.",06/11/2024,22/11/2024,"2,6 tỷ",40 m²,Tây,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15 m,Tây,1 phòng,N/A,N/A,Tin thường,41451575
"Cực hiếm! Bán nhà Phạm Ngũ Lão 40m2 x 3 tầng, mặt tiền 4m, 9.5 tỷ, ngõ rộng thoáng nông","Đường Phạm Ngũ Lão, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội","Liên hệ: Tôi - Liên Nhà Phố:  0977 097 *** - Phố Phạm Ngũ Lão gần Tràng Tiền, Lê Thánh Tông, Hai Bà Trưng, Phan Chu Trinh. - Phố cổ siêu vip, vị trí trung tâm, gần nhiều cơ quan ban ngành, văn phòng, nhà hàng, quán cà phê lịch sự, hạng sang. - Vị trí trung tâm, yên tĩnh, lịch sự, khu vực đáng sống, rợp bóng cây xanh. - Nhà xây 4 tầng, khung cột bê tông chắc chắn. + Tầng 1: Để xe, khách, bếp. + Tầng 2: 2 PN + WC. + Tầng 3: Phòng thờ + sân phơi. Pháp lý: Sổ đỏ chính chủ sẵn sàng giao dịch. Giá 9.5 tỷ có thương lượng. Liên hệ: Tôi - Liên nhà phố:  0977 097 ***  - nhà thật - giá thật - ảnh thật - thông tin thật. Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhất. Miễn phí tư vấn, xem nhà 100%...",06/11/2024,17/11/2024,"9,5 tỷ",40 m²,3 tầng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,3 m,3 phòng,N/A,N/A,Tin thường,41451636
"Nhà cực đẹp, cực rẻ phố cổ, giá 24.5 tỷ","Phố Phố Huế, Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội","+ Cam kết: Nhà đã qua thẩm định không quy hoạch, Không tranh chấp, giá có tính thanh khoản cao, chất lượng xây dụng tâm huyết. + Liên hệ:  0918 952 ***  Mr Hiệu. + Bán nhà phố Huế. + Nhà xây mới 5 năm, chủ tự xây tự chọn từng viên gạch, phong thuỷ chuẩn từng bậc cầu thang. + Diện tích 90m² x 7 tầng, thang máy Nhật. + Hiện có 14 Phòng, mỗi 1 phòng dạng 1 căn hộ cao cấp có Phòng Ngủ, Khách, Bếp, Sofa tivi giường tủ điều hoà đầy đủ. + Dòng tiền cho thuê mỗi 120 triệu/tháng. + Đường trước nhà ô tô chạy qua nhà. + Nhà thoáng 2 mặt ngõ trước sau. + Nhà cách phố 30m, hàng xóm toàn Vip. + Giá bán 24.5 tỷ.",06/11/2024,17/11/2024,"24,5 tỷ",90 m²,Đầy đủ,N/A,N/A,N/A,7 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41196351
"Cực hiếm! Bán nhà Trần Hưng Đạo 35m2 x 4 tầng, mặt tiền 8.1m, 10 tỷ, ngõ rộng thoáng nông","Đường Trần Hưng Đạo, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","Cực hiếm! Bán nhà Trần Hưng Đạo 35m² x 4 tầng, mặt tiền 8.1m, 10 tỷ, ngõ rộng thoáng nông. Liên hệ: Tôi - Liên Nhà Phố:  0977 097 *** - Phố Trần Hưng Đạo gần Phố Huế, Bà Triệu, Lý Thường Kiệt, Lê Duẩn, Hai Bà Trưng, Thợ Nhuộm. - Phố cổ siêu VIP, vị trí trung tâm, gần nhiều cơ quan ban ngành, văn phòng, nhà hàng, quán cà phê lịch sự, hạng sang. - Vị trí trung tâm, yên tĩnh, lịch sự, khu vực đáng sống, rợp bóng cây xanh. - Nhà xây 4 tầng, thiết kế nội thất gỗ xịn xò, hiện đại. + Tầng 1: Phòng khách, bếp, wc. + Tầng 2,3: 1Pn, wc rộng, ban công. + Tầng 4: 1pn, wc, phòng thờ. Pháp lý: Sổ đỏ chính chủ vuông đẹp sẵn sàng giao dịch. Giá 10 tỷ có thương lượng. Liên hệ: Tôi - Liên nhà phố:  0977 097 ***  - nhà thật - giá thật - ảnh thật - thông tin thật. Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhất. Miễn phí tư vấn, xem nhà 100%...",06/11/2024,17/11/2024,10 tỷ,35 m²,4 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"8,1 m",3 m,4 phòng,N/A,N/A,Tin thường,41451577
"Bán nhà mặt phố Gia Ngư Hoàn Kiếm, Hà Nội, DT 126m x 5T MT 6m giá 135 tỷ LH 0982 824 ***","Phố Gia Ngư, Phường Hàng Đào, Hoàn Kiếm, Hà Nội","Nhà mặt phố Gia Ngư tọa lạc tại Phường Hàng Đào, Hoàn Kiếm, Hà Nội, là một lựa chọn lý tưởng cho các doanh nhân và nhà đầu tư. - Vị trí đắc địa, thuận tiện cho kinh doanh và sinh hoạt hàng ngày. - Diện tích rộng 126m², phù hợp cho nhiều loại hình kinh doanh. - Khu vực sầm uất, gần nhiều tiện ích và dịch vụ. - Thiết kế hiện đại, dễ dàng cải tạo theo nhu cầu sử dụng. - Giá bán hấp dẫn 135 tỷ VND, mang lại giá trị đầu tư cao. Để biết thêm thông tin chi tiết, vui lòng liên hệ qua số điện thoại  0982 824 ***",06/11/2024,17/11/2024,135 tỷ,126 m²,N/A,N/A,N/A,N/A,6 m,5 tầng,N/A,N/A,N/A,Tin thường,41451489
"Hàng hiếm - gấp gấp - Lý Nam Đế - Hoàn Kiếm - 25m2/5 tầng /3,8mMT* chốt 4,2tỷ","Đường Lý Nam Đế, Phường Cửa Đông, Hoàn Kiếm, Hà Nội","Hàng hiếm cho ai cần! Nhà 5 tầng tại Lý Nam Đế, Hoàn Kiếm, giá chỉ 4,2 tỷ. Vị trí trung tâm, hiếm có khó tìm: Nhà nằm ngay tại quận Hoàn Kiếm sầm uất, chỉ vài bước chân là ra phố lớn. Ngõ rộng, xe ba gác đỗ tận cửa, thuận tiện di chuyển. Sổ đỏ chính chủ, pháp lý rõ ràng: Nhà có sổ đỏ đẹp, nở hậu, đảm bảo giao dịch nhanh chóng, pháp lý chuẩn chỉnh. Thiết kế thông minh, tiện nghi tối đa: - Tầng 1: Phòng khép kín, chỗ để xe, WC. - Tầng 2, 3, 4: Mỗi tầng đều có phòng ngủ khép kín, WC riêng tư, phù hợp với gia đình nhiều thế hệ. - Tầng 5: Sân phơi thoáng mát, thêm WC tiện ích. Giá chỉ 4,2 tỷ: Đây là mức giá cực kỳ hợp lý cho căn nhà 5 tầng tại trung tâm Hà Nội, thích hợp để ở hoặc đầu tư cho thuê sinh lời cao. Liên hệ ngay với chị Hương:  0988 101 ***  - Cơ hội không thể bỏ lỡ!",06/11/2024,17/11/2024,"4,2 tỷ",25 m²,5 tầng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,"3,8 m",2 m,4 phòng,N/A,N/A,Tin thường,41451350
"Bán nhà mặt phố Quán Sứ, Quận Hoàn Kiếm DT 91m x 4,5T cũ MT 4,4m, giá 57 tỷ LH 0982 824 ***","Phố Quán Sứ, Phường Hàng Bông, Hoàn Kiếm, Hà Nội","Nhà mặt phố tại phường Hàng Bông, Hoàn Kiếm, Hà Nội, là một lựa chọn lý tưởng cho những ai tìm kiếm một không gian sống và làm việc tiện nghi. Với diện tích 91m², bất động sản này có vị trí đắc địa, thuận lợi cho việc kinh doanh và sinh hoạt hàng ngày. + Diện tích rộng rãi 91m². + Giá bán hấp dẫn chỉ 57 tỷ VND. + Vị trí trung tâm, dễ dàng di chuyển đến các khu vực lân cận. + Không gian thoáng đãng, phù hợp cho nhiều mục đích sử dụng. + Khu vực an ninh tốt, yên tĩnh và văn minh. Điểm nhấn của ngôi nhà này là phong thủy tốt, giúp mang lại tài lộc và sức khỏe cho gia chủ. Đây là cơ hội tuyệt vời cho những ai đang tìm kiếm một ngôi nhà mặt phố với nhiều tiềm năng phát triển. Để biết thêm thông tin chi tiết và được tư vấn miễn phí, vui lòng liên hệ qua số điện thoại  0982 824 ***",06/11/2024,17/11/2024,57 tỷ,91 m²,N/A,N/A,N/A,N/A,"4,4 m",N/A,N/A,N/A,N/A,Tin thường,41451320
"Bán nhà mặt phố Trần Quốc Toản DT 250m x 11 tầng MT 8m, giá 2xx tỷ LH 0982 824 ***","Đường Trần Quốc Toản, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","Bán nhà mặt phố Trần Quốc Toản DT 250m x 11 tầng MT 8m, vị trí nằm trên mặt phố trung tâm Quận Hoàn Kiếm, nhà hiện đang cho thuê ổn định, thuận tiện đi lại, an ninh tốt, nhà được trang bị thiết bị hiện đại, SĐCC giá 2xx tỷ LH  0982 824 ***",06/11/2024,17/11/2024,200 tỷ,250 m²,N/A,N/A,N/A,N/A,8 m,N/A,N/A,N/A,N/A,Tin thường,40713496
"Mặt phố Đồng Xuân, 180mx6T, MT 5.4m, nhà đẹp, thang máy, dòng tiền 2 tỷ/năm, giá thỏa thuận","Phố Đồng Xuân, Phường Đồng Xuân, Hoàn Kiếm, Hà Nội","Bán nhà mặt phố Đồng Xuân, phường Đồng Xuân, quận Hoàn Kiếm, thông tin chi tiết: - Vị trí đắc địa, nhìn sang chợ Đồng Xuân cổ kính, sát ngã tư Hàng Giấy - Đồng Xuân Hàng Khoai, kinh doanh sầm uất đa ngành nghề. Kinh doanh gì cũng hái ra tiền. - Nhà xây từ tầng 1 gần 180 m, 6 tầng, thang máy thang bộ đầy đủ. Chủ hoàn thiện tỷ mỉ tới từng cm, nội thất toàn đồ tốt nhập ngoại của các hãng nổi tiếng của Châu Âu và của Nhật, cầu thang, cửa gỗ lim, thang máy Mitsubishi. - Mặt tiền siêu đẹp 5.4m, phố cổ ít nhà có mặt tiền đẹp như vậy. - Nhà hiện đang vừa ở vừa cho thuê kinh doanh, thu nhập mỗi năm 2 tỷ (165tr/th). - Sổ đỏ đẹp, nở hậu. Giá bán mong muốn 129 tỷ(có thương lượng). - Vui lòng liên hệ Nguyễn Cương (U50 + ) để xem nhà. ĐT:  0909 346 *** . MTG.",06/11/2024,17/11/2024,129 tỷ,180 m²,6 tầng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"5,4 m",30 m,6 phòng,N/A,N/A,Tin thường,41438950
